plotfile,step,P_mean,P_min,P_max,P_std,Vg_mean,Vg_min,Vg_max,Vg_std,Nx,Ny,Nz,num_FE_cells,sweep_direction
plt00015166,15166,0.06846121240706517,0.05209376664511353,0.06999527319220711,0.004580410606508047,-4.502435161882527,-4.502435161882546,-4.5024351618825085,9.500032522993875e-15,64,64,59,57344,0.0
plt00015193,15193,0.06683522133819987,0.04989471249722461,0.06848861933041865,0.004751392952299796,-4.0063956527609,-4.0063956527610785,-4.00639565276067,7.953521828136266e-14,64,64,59,57344,1.0
plt00015222,15222,0.0651153880809172,0.0475573568201749,0.06690062948616661,0.004941469136927926,-3.5101770190459347,-3.5101770190459494,-3.5101770190459183,6.627017859327905e-15,64,64,59,57344,1.0
plt00015253,15253,0.06328653861428638,0.045059876498109566,0.06521892571226204,0.005153806493714432,-3.013747949092876,-3.0137479490929038,-3.0137479490928505,1.3899420296594113e-14,64,64,59,57344,1.0
plt00015287,15287,0.061329008551701904,0.04237442229889566,0.06342768966869763,0.00539254766103527,-2.5170673355228534,-2.517067335522858,-2.5170673355228472,2.3235246545079522e-15,64,64,59,57344,1.0
plt00015324,15324,0.05921659029444494,0.039464779013587935,0.06150617385884734,0.005663231403489226,-2.02007946403731,-2.020079464037311,-2.020079464037308,7.087189354717363e-16,64,64,59,57344,1.0
plt00015365,15365,0.05691305688722977,0.036282406304773834,0.05942628478059787,0.005973574048377512,-1.5227055621981047,-1.5227055621981338,-1.5227055621980763,1.3762987766555312e-14,64,64,59,57344,1.0
plt00015412,15412,0.05436616634509645,0.032760175433058224,0.05714862225748317,0.006334860787781878,-1.0248278378256468,-1.0248278378256654,-1.0248278378256133,9.934286232752017e-15,64,64,59,57344,1.0
plt00015466,15466,0.05149701549151823,0.0288024289507019,0.05461614824621994,0.006764701919220803,-0.5262565551690233,-0.5262565551690273,-0.5262565551690183,1.9675649369748343e-15,64,64,59,57344,1.0
plt00015532,15532,0.04818092138201007,0.024270451070384,0.05174537206912925,0.007293230901366104,-0.02665606921630036,-0.02665606921630565,-0.02665606921629514,1.9062170156677244e-15,64,64,59,57344,1.0
plt00015618,15618,0.044283148402195195,0.019059471422966403,0.04847814111694328,0.007967284296674168,0.47459877258608985,0.4745987725860889,0.4745987725860906,4.733729491948762e-16,64,64,59,57344,1.0
