plotfile,step,P_mean,P_min,P_max,P_std,Vg_mean,Vg_min,Vg_max,Vg_std,Nx,Ny,Nz,num_FE_cells,sweep_direction
plt00008752,8752,0.07345947786523532,-0.3940575416591589,0.38645273014415127,0.3278028100485824,-4.504537872180318,-4.56983291452008,-4.423920300803138,0.05063913198952694,64,64,59,57344,0.0
plt00009016,9016,0.07052964909344447,-0.3950329901229156,0.3854342449999539,0.3283224433370559,-4.008037454989386,-4.073405762437148,-3.927700251317135,0.050606401238175884,64,64,59,57344,1.0
plt00009218,9218,0.06784483486205045,-0.3959799104775092,0.3844227679568865,0.3286934329905441,-3.511470010670071,-3.576965114014814,-3.431424049626385,0.050591072455838625,64,64,59,57344,1.0
plt00009389,9389,0.06525523768380113,-0.3968912625842911,0.38342324823326734,0.3289670756038882,-3.0148238421462645,-3.080478210086285,-2.93510381466298,0.050580341891983856,64,64,59,57344,1.0
plt00009544,9544,0.06268915329342674,-0.3977567427005461,0.38244469825543703,0.32916269475648646,-2.518069647648457,-2.583912372128006,-2.4387293740747955,0.05057012519200548,64,64,59,57344,1.0
plt00009721,9721,0.06009173152364262,-0.3985567166051074,0.3817594736820536,0.3292873436884693,-2.021149318829005,-2.087214298064409,-1.9422714999317026,0.05055939712747907,64,64,59,57344,1.0
plt00009980,9980,0.05739088466221648,-0.3992413635208825,0.38113013781318916,0.3293389533411345,-1.5239240867066464,-1.590255560876536,-1.4456736393721472,0.05054811158839123,64,64,59,57344,1.0
plt00010719,10719,0.04634500289136854,-0.3993521248841886,0.381893718188573,0.33128848522590976,-1.0197647552697102,-1.0882288720616977,-0.9468854564416725,0.05045547637866403,64,64,59,57344,1.0
plt00011688,11688,0.03593871953943145,-0.3937055131716973,0.38651652169854944,0.33280079557372594,-0.515604232419747,-0.5912303399811067,-0.4488788241863731,0.0516359039565009,64,64,59,57344,1.0
plt00011891,11891,0.033757181212222966,-0.39442469297182653,0.38582015222776944,0.332690712244447,-0.017986577410923514,-0.09395901161365831,0.04863014057969375,0.05167942364378716,64,64,59,57344,1.0
plt00012158,12158,0.031791178183219373,-0.39502515786019066,0.38537771543268823,0.33253554313071715,0.48025137913277616,0.40376993654144094,0.5468746273825718,0.05176607836490663,64,64,59,57344,1.0
plt00012634,12634,0.029955547680163574,-0.39535873961116336,0.3850025757467015,0.3323615958292304,0.97915321012566,0.9023408950416957,1.045517656175906,0.05179088558434585,64,64,59,57344,1.0
plt00013294,13294,0.020192595829664445,-0.39530651179258613,0.384366389394447,0.3336037993444023,1.4846362415853438,1.4108554186680988,1.5712673769550025,0.05180101908845964,64,64,59,57344,1.0
plt00013938,13938,0.009631989892162794,-0.3946569115973601,0.385254418040496,0.33451289667053613,1.9894429760406331,1.9145467807878491,2.0685379701484066,0.051388771130742826,64,64,59,57344,1.0
plt00015330,15330,-0.0014487175768761343,-0.3954296834907895,0.3843399106991674,0.33500335255421304,2.4941116933812664,2.4233293470587216,2.570926876975867,0.05067785762134586,64,64,59,57344,1.0
plt00016152,16152,-0.00471385349189374,-0.3962967820058504,0.38337867343528825,0.33461351974346476,2.9910964340443833,2.920370681992121,3.06759977131202,0.050606642324765555,64,64,59,57344,1.0
plt00017077,17077,-0.024891766301842953,-0.3966521442716585,0.38391406969675407,0.3344380561018434,3.5030534652181307,3.4350653914691156,3.5704629624926754,0.05025958490572742,64,64,59,57344,1.0
plt00018513,18513,-0.04525880828178695,-0.3901469381030333,0.3901354569949364,0.3327250656810009,4.014871216544076,3.9339215446076445,4.0806708307438475,0.05039529386290299,64,64,59,57344,1.0
plt00019533,19533,-0.06565896523497525,-0.3893702346605125,0.3891512976670366,0.32967528389179535,4.527138048122168,4.448734325752225,4.599975624414546,0.04950525600972003,64,64,59,57344,1.0
plt00019912,19912,-0.06234745950098786,-0.38835406452904914,0.39017706821679293,0.33032876955549373,4.03073335685149,3.952640613597688,4.103607874247903,0.04945884096961104,64,64,59,57344,-1.0
plt00020150,20150,-0.059545470111471314,-0.3873285918910283,0.3912012601462097,0.3307541744082029,3.5342680761793024,3.4563890438848586,3.607235092223181,0.04944787478065736,64,64,59,57344,-1.0
plt00020338,20338,-0.05691739964537544,-0.3862989307266339,0.39219955934880435,0.331063317830233,3.0377520027166973,2.960089842631274,3.110825670042169,0.04944229092026343,64,64,59,57344,-1.0
plt00020501,20501,-0.0543683441534883,-0.38526870772310284,0.3931669753559393,0.3312858588059031,2.5411699373713272,2.4637434293140066,2.6143534901920833,0.049435938346463155,64,64,59,57344,-1.0
plt00020652,20652,-0.0518494853475308,-0.38424298737221274,0.3940990980380614,0.33143352112926405,2.044491250213037,1.9673207485618553,2.1177841894272214,0.04942741289141994,64,64,59,57344,-1.0
plt00020816,20816,-0.049330017114828775,-0.38323010875790947,0.3950081403129194,0.3315097155177227,1.5476635464421884,1.4707711595199828,1.6210581436995415,0.049416952555283986,64,64,59,57344,-1.0
plt00021019,21019,-0.04678188526795494,-0.38226996582191747,0.39586753568288763,0.3315137995596753,1.05060360699443,0.9740488384328961,1.1240566868967632,0.04940253016815759,64,64,59,57344,-1.0
plt00021366,21366,-0.04414715344511536,-0.3816064883801542,0.39665258103823936,0.33144095525936307,0.5531393582952627,0.4771070044976632,0.6264601905194217,0.04937434674599609,64,64,59,57344,-1.0
plt00021899,21899,-0.03344832390932603,-0.3810215647894248,0.3973195005579217,0.3329274504073956,0.04859238505479902,-0.021853366484576496,0.11296201473050932,0.04930301323085767,64,64,59,57344,-1.0
plt00022419,22419,-0.0311930336749519,-0.3805700434674839,0.39777656149679885,0.33275976449406025,-0.44939982900448117,-0.5194191611657326,-0.38451647823111007,0.04928853598558305,64,64,59,57344,-1.0
plt00023038,23038,-0.022473707523557065,-0.3829806939972165,0.39367767102698414,0.3340493678230761,-0.955567829521685,-1.0211260521155503,-0.8836399140627572,0.04943634253348834,64,64,59,57344,-1.0
plt00023273,23273,-0.02064802630765756,-0.38228947507931443,0.3942339115167994,0.3339711614747099,-1.4536281467527359,-1.51893906477088,-1.3817853651982486,0.04936613713460479,64,64,59,57344,-1.0
plt00023623,23623,-0.018154315983633602,-0.38166942066522086,0.394926712133417,0.333804561629595,-1.9513858541733762,-2.016404712563483,-1.8796901235626169,0.04927068276993641,64,64,59,57344,-1.0
plt00024506,24506,-0.007194002082878241,-0.38102563542122303,0.3956648872291349,0.33457431152165973,-2.4560321883770797,-2.5271549557349746,-2.391485536667954,0.04913931024461706,64,64,59,57344,-1.0
plt00026149,26149,0.004270840319085998,-0.38230858943522544,0.39424475638279666,0.33482828367089545,-2.9604357660688145,-3.0241777255482085,-2.889282731159226,0.049445639037602095,64,64,59,57344,-1.0
plt00027109,27109,0.02429516498617715,-0.38482851083557296,0.39291970761266787,0.334670801730201,-3.47242676282779,-3.543047033390009,-3.4046303059722858,0.0493696428057782,64,64,59,57344,-1.0
