plotfile,step,P_mean,P_min,P_max,P_std,Vg_mean,Vg_min,Vg_max,Vg_std,Nx,Ny,Nz,num_FE_cells,sweep_direction
plt00006790,6790,0.07227061042819817,0.054124590024301325,0.07565322760214377,0.005816887153287636,-4.486883605627047,-4.48688360562707,-4.486883605627028,8.936433332263121e-15,64,64,59,45056,0.0
plt00006815,6815,0.07014160394548184,0.05139680595756431,0.07299094408688635,0.006000526995355188,-3.992592299248739,-3.992592299248756,-3.9925922992487197,9.60230603935991e-15,64,64,59,45056,1.0
plt00006842,6842,0.06786483336635882,0.048481818560464074,0.0702151457546886,0.0062048766314929385,-3.498071595961302,-3.498071595961523,-3.4980715959611195,8.402591508299467e-14,64,64,59,45056,1.0
plt00006872,6872,0.06541089983971049,0.04534686237352791,0.06797875767667326,0.006432948770242471,-3.0032753834755495,-3.0032753834755597,-3.0032753834755375,5.611845191255732e-15,64,64,59,45056,1.0
plt00006906,6906,0.06273940456026678,0.04194882207672847,0.06555604995875684,0.006688521602226743,-2.508140255633215,-2.508140255633259,-2.5081402556331818,1.9750271610900044e-14,64,64,59,45056,1.0
plt00006944,6944,0.059792203037092345,0.038228875483440776,0.06289937604449451,0.006976464655067623,-2.012574830808159,-2.0125748308082816,-2.0125748308080165,4.923429178274649e-14,64,64,59,45056,1.0
plt00006989,6989,0.0564801078165342,0.03410237759531926,0.05993664238599555,0.007303401815648674,-1.5164385168507426,-1.5164385168507526,-1.516438516850734,4.434208383492838e-15,64,64,59,45056,1.0
plt00007043,7043,0.052653982129117934,0.029438344397868223,0.05654959059826823,0.007679201856494174,-1.0194933000599211,-1.0194933000599247,-1.019493300059918,1.5823112613210482e-15,64,64,59,45056,1.0
plt00007114,7114,0.04803394215506833,0.024014044318140235,0.0525246336822451,0.00812131521869135,-0.5212722460981835,-0.5212722460981981,-0.5212722460981675,8.976504597684808e-15,64,64,59,45056,1.0
plt00007222,7222,0.04203066634780002,0.017433804504806586,0.047445996442259726,0.008670377588259639,-0.02064426435505016,-0.020644264355050203,-0.02064426435505012,1.432460449295332e-17,64,64,59,45056,1.0
plt00007342,7342,0.03765031287684056,0.013053994443834703,0.04390478093322134,0.009067653124743521,0.4817985546349169,0.4817985546349147,0.481798554634919,9.504511772915181e-16,64,64,59,45056,1.0
plt00007470,7470,0.03555832093141346,0.01110500801402714,0.04228522520846799,0.009267272663900124,0.9835346520839838,0.983534652083972,0.983534652083991,3.776518107618551e-15,64,64,59,45056,1.0
plt00007825,7825,0.03076652505269394,0.0070182499540849454,0.03883017582019696,0.009796485017111835,1.4888826271970919,1.4888826271316646,1.4888826272713762,2.987889254693321e-11,64,64,59,45056,1.0
plt00007924,7924,-0.06020116448746265,-0.06326695206029,-0.038742732127030485,0.006936264672223023,2.043007444349882,2.043007444349792,2.0430074443499766,4.414955098484909e-14,64,64,59,45056,1.0
plt00007958,7958,-0.06314478526146315,-0.065922837675362,-0.042463090841023045,0.006649352716868505,2.538445502610891,2.538445502610847,2.5384455026109376,2.186977327575852e-14,64,64,59,45056,1.0
plt00007988,7988,-0.06581361513461204,-0.06834508754563073,-0.045860593081050234,0.00639504282391349,3.033461266605303,3.033461266605132,3.0334612666054888,9.971641630245964e-14,64,64,59,45056,1.0
plt00008015,8015,-0.06826553932380842,-0.07063525541593307,-0.048994499940651554,0.006168378675587539,3.5281442000748777,3.52814420007486,3.528144200074894,7.96541499784494e-15,64,64,59,45056,1.0
plt00008040,8040,-0.07054079101679918,-0.07349100838420972,-0.05190818534029272,0.005965524769840767,4.022556430930257,4.022556430930119,4.02255643093039,5.743749306368488e-14,64,64,59,45056,1.0
plt00008063,8063,-0.07266865837066973,-0.07614974628345063,-0.05463458391567023,0.0057834255182971,4.516743212427414,4.516743212427167,4.5167432124277385,1.7363554467135706e-13,64,64,59,45056,1.0
plt00008088,8088,-0.07054081237734523,-0.07349101092862072,-0.05190823682216613,0.005965513665779952,4.02255644333605,4.022556443335997,4.022556443336101,2.4614673531547586e-14,64,64,59,45056,-1.0
plt00008115,8115,-0.06826556586522718,-0.07063525881591526,-0.048994564967640854,0.0061683645824137075,3.528144215666949,3.528144215666776,3.5281442156671203,1.1150917791388185e-13,64,64,59,45056,-1.0
plt00008145,8145,-0.06581364142691211,-0.06834510261138363,-0.04586065886604277,0.0063950284176244624,3.0334612819381763,3.033461281938121,3.0334612819382403,2.472085521403745e-14,64,64,59,45056,-1.0
plt00008178,8178,-0.06314481422357504,-0.0659228531684226,-0.042463163319852955,0.006649336846815533,2.5384455197778566,2.538445519777846,2.538445519777864,4.379404155611337e-15,64,64,59,45056,-1.0
plt00008216,8216,-0.06020119458487602,-0.06326696971064222,-0.038742799808650905,0.006936250910452389,2.0430074640537708,2.0430074640537463,2.0430074640537965,1.3082507464314682e-14,64,64,59,45056,-1.0
plt00008260,8260,-0.05689431385897043,-0.06030571038322575,-0.03461453633899767,0.007262483667429567,1.5470094251149529,1.5470094251149489,1.5470094251149569,1.887379141862766e-15,64,64,59,45056,-1.0
plt00008313,8313,-0.053077623097757695,-0.056922506539716124,-0.029948098763397702,0.007637900047704772,1.050218156717754,1.0502181567177309,1.0502181567177773,1.0532024969633996e-14,64,64,59,45056,-1.0
plt00008383,8383,-0.048478643626038286,-0.05290832562590763,-0.024524200255718973,0.008079519866042315,0.552179784694906,0.5521797846948887,0.5521797846949195,6.738777112556681e-15,64,64,59,45056,-1.0
plt00008488,8488,-0.04250802706689367,-0.047841695570927566,-0.017934072278330174,0.008627467709938153,0.05180213240808182,0.05180213240808111,0.05180213240808242,3.0669302718606063e-16,64,64,59,45056,-1.0
plt00008608,8608,-0.03776985033206957,-0.043998920561317316,-0.013168241097513885,0.009056550716649276,-0.4507193767587879,-0.4507193767587888,-0.4507193767587868,4.477603233993732e-16,64,64,59,45056,-1.0
plt00008735,8735,-0.03569887708316515,-0.04239226445785498,-0.011232924420700325,0.009253475195928213,-0.9524156309233434,-0.9524156309233549,-0.9524156309233329,4.691164428532604e-15,64,64,59,45056,-1.0
plt00008994,8994,-0.03194682908475123,-0.03964151736924463,-0.007973869068207488,0.009652539673851249,-1.4563953300853056,-1.4563953300863381,-1.4563953300843377,3.841830056079458e-13,64,64,59,45056,-1.0
plt00009098,9098,0.05979216612117504,0.038228793128840075,0.06289935438071247,0.0069764813121683455,-2.012574806217356,-2.0125748062176583,-2.0125748062169673,1.5088815217537106e-13,64,64,59,45056,-1.0
plt00009132,9132,0.06273937553026583,0.041948748733819596,0.06555603483539754,0.006688537768179729,-2.5081402385628295,-2.508140238562903,-2.5081402385627505,3.830752110207267e-14,64,64,59,45056,-1.0
plt00009163,9163,0.06541087442110692,0.04534679808630823,0.06797874344760196,0.006432962945556054,-3.003275368792276,-3.0032753687923046,-3.003275368792249,1.3684258798515493e-14,64,64,59,45056,-1.0
plt00009191,9191,0.06786480827794895,0.04848175631626448,0.07021513055984167,0.00620489022790845,-3.4980715813621757,-3.498071581362254,-3.4980715813621037,3.1756066093901916e-14,64,64,59,45056,-1.0
plt00009216,9216,0.07014157871256597,0.051396744988318074,0.07299094113053828,0.00600054015368596,-3.9925922844254487,-3.9925922844254838,-3.9925922844254176,1.3628298531397197e-14,64,64,59,45056,-1.0
plt00009239,9239,0.07227061042820546,0.05412459002426106,0.07565322760225075,0.005816887153308007,-4.486883605625909,-4.4868836056259225,-4.486883605625897,6.902159307373502e-15,64,64,59,45056,-1.0
