plotfile,step,P_mean,P_min,P_max,P_std,Vg_mean,Vg_min,Vg_max,Vg_std,Nx,Ny,Nz,num_FE_cells,sweep_direction
plt00000015,15,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000016,16,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000017,17,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000018,18,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000019,19,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000020,20,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000021,21,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000022,22,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000023,23,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000024,24,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000025,25,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000026,26,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000027,27,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000028,28,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000029,29,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000030,30,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000031,31,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000032,32,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000033,33,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000034,34,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000035,35,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000036,36,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000037,37,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000038,38,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000039,39,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000040,40,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000041,41,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000042,42,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000043,43,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000044,44,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000045,45,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000046,46,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000047,47,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000048,48,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000049,49,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000050,50,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
plt00000051,51,,,,,0.0,0.0,0.0,0.0,64,64,59,53248,0.0
