plotfile,step,P_mean,P_min,P_max,P_std,Vg_mean,Vg_min,Vg_max,Vg_std,Nx,Ny,Nz,num_FE_cells,sweep_direction
plt00027123,27123,0.11366572672071983,-0.23415926608116894,0.231143760410569,0.15449668714295547,-4.507952647458019,-4.541691618973662,-4.457536839150234,0.030162211442221164,64,64,59,53248,0.0
plt00028138,28138,0.10297127154147118,-0.23754345108543592,0.2300400669102073,0.16106665840555895,-4.009387691121782,-4.0433280807625005,-3.9603872867976886,0.029788756290513706,64,64,59,53248,1.0
plt00029458,29458,0.093207047087118,-0.23952831799893073,0.22894645069473912,0.16580456408350538,-3.5099858868191327,-3.5446589480293067,-3.461980244848585,0.030059390067083552,64,64,59,53248,1.0
plt00031314,31314,0.0757522581794641,-0.23961831080261137,0.23038863882572402,0.17423049524083234,-3.0031469816280607,-3.0388001382024274,-2.9518703312447614,0.03176066844231163,64,64,59,53248,1.0
plt00031976,31976,0.06491855453839081,-0.24059640953024744,0.2294822058171144,0.17786792048427402,-2.5035164849039533,-2.5395855044922238,-2.453879180759024,0.03172630994385641,64,64,59,53248,1.0
plt00033556,33556,0.045026805233318735,-0.2390893293746505,0.23252435087092008,0.1838502014364549,-1.9959636847046032,-2.0363617927426763,-1.948532538021108,0.03274549683232751,64,64,59,53248,1.0
plt00034914,34914,0.029392587431946372,-0.23691817995989148,0.23203603342714152,0.18685959107500538,-1.492280449661778,-1.5322376263648976,-1.4441467227549991,0.03295190762428441,64,64,59,53248,1.0
plt00035553,35553,0.020978438801013362,-0.23769394378039407,0.2307745393049336,0.1875622413380231,-0.9932198049405176,-1.03349404164973,-0.9457843377257342,0.03296588794792705,64,64,59,53248,1.0
plt00036587,36587,0.002682990072139726,-0.23515369684581022,0.23575101802850462,0.18863704706196813,-0.4841607383679277,-0.5285998262632431,-0.4394347782764762,0.03342904402103925,64,64,59,53248,1.0
plt00037038,37038,-5.193107042780967e-05,-0.23553064203565408,0.2355183587232995,0.18862358542976418,0.015488740744225665,-0.029210589856395828,0.0601831949723731,0.03346830546433743,64,64,59,53248,1.0
plt00037654,37654,-0.0030835085884486765,-0.23577390400394427,0.23509546212776136,0.18863728709340705,0.51510758052363,0.47039017938157024,0.5594942099823061,0.03341816910825268,64,64,59,53248,1.0
plt00038530,38530,-0.015583568453375793,-0.23344329164118469,0.23463143834564693,0.1883753953107445,1.0192592219340544,0.9757762851219839,1.0639238772304949,0.03316517633924047,64,64,59,53248,1.0
plt00040083,40083,-0.03034722398889348,-0.23217227414485797,0.2368028027581785,0.1867448828282197,1.5231252287954522,1.4750171875041227,1.563015344486851,0.032941763349511426,64,64,59,53248,1.0
plt00042400,42400,-0.04657557938791415,-0.2325329074721544,0.23895323277268676,0.18349630924334825,2.0268712922364243,1.9794268816080531,2.067148779445978,0.03275744903378371,64,64,59,53248,1.0
plt00044054,44054,-0.061773236917184324,-0.2312080490523371,0.23777304665092058,0.17939759667307173,2.5303642814580996,2.483834739863139,2.570367734171359,0.032248314402865415,64,64,59,53248,1.0
plt00045782,45782,-0.07775691394529824,-0.23060080185779586,0.23935211051813798,0.17343765050490184,3.0341025810433333,2.9830765569982196,3.06983251146234,0.0317723245577456,64,64,59,53248,1.0
plt00048267,48267,-0.09167281680091761,-0.23101234824728437,0.23898441054787134,0.16711684970091098,3.536939510252976,3.4860753818667214,3.5720600223593135,0.031100000634559675,64,64,59,53248,1.0
plt00049875,49875,-0.10489584717700183,-0.2303116842457221,0.2367724830985324,0.16003005558758054,4.0400520580177295,3.9908163757825985,4.073911326977958,0.02981442333919581,64,64,59,53248,1.0
plt00052519,52519,-0.11930507468784658,-0.2304647264383903,0.23628775647346262,0.15012858742304033,4.542961873562704,4.488422515465931,4.572638331972466,0.02887133276384662,64,64,59,53248,1.0
plt00054764,54764,-0.10489584741516393,-0.2303116844744413,0.23677248465638473,0.16003005537378198,4.0400520579661885,3.9908163759802604,4.073911325295091,0.029814423397373925,64,64,59,53248,-1.0
plt00055462,55462,-0.09505202235148945,-0.22911339274182763,0.239285194037798,0.1649982502992768,3.541111480447326,3.493150107222002,3.5755443216906837,0.029906833652087572,64,64,59,53248,-1.0
plt00057281,57281,-0.07775689783276195,-0.23060079230288436,0.23935210890395808,0.1734376599146471,3.034102573880709,2.983076536134058,3.0698325306731404,0.03177232472163339,64,64,59,53248,-1.0
plt00058068,58068,-0.06646588409181232,-0.22963622400147876,0.24060474141666777,0.17744844108404698,2.5346338781347706,2.4845522513619156,2.570519966562575,0.03166289415877544,64,64,59,53248,-1.0
plt00060540,60540,-0.046577886668107873,-0.2325316734112617,0.23895321351203366,0.18349553959580733,2.0268719804491906,1.979427964281747,2.0671486807733896,0.0327574960796869,64,64,59,53248,-1.0
plt00062409,62409,-0.030347225022336444,-0.23217227253623812,0.2368028028839314,0.18674488265620354,1.5231252290956865,1.4750171876527032,1.563015338708747,0.03294176341683936,64,64,59,53248,-1.0
plt00062944,62944,-0.021774927213872027,-0.23088004069062676,0.23768627662874114,0.18754868382319823,1.0242075672014472,0.9766454137109489,1.0644448531284358,0.0329532560816776,64,64,59,53248,-1.0
plt00064102,64102,-0.003083749229906648,-0.2357736302304488,0.23509546305233123,0.1886372562291089,0.5151077425649215,0.4703904177333771,0.5594941648639763,0.0334181442823518,64,64,59,53248,-1.0
plt00064567,64567,-5.205936117361412e-05,-0.23553051637950073,0.2355184724217553,0.18862358427992257,0.015488842222068207,-0.029210559289092802,0.0601832132501721,0.03346830439031723,64,64,59,53248,-1.0
plt00065136,65136,0.002682783754298165,-0.23515369382772694,0.23575126618189832,0.1886370738174557,-0.4841605963355762,-0.5285998737073371,-0.43943457151623055,0.03342906628655924,64,64,59,53248,-1.0
plt00066034,66034,0.014919517592213747,-0.23473220711698148,0.2333276369640983,0.18840125560713653,-0.9883942517801378,-1.0331092058049298,-0.9449186666708618,0.03317770486607048,64,64,59,53248,-1.0
plt00067875,67875,0.029392585243607678,-0.2369181790361734,0.23203604140092696,0.18685959105694094,-1.4922804486511083,-1.532237657703134,-1.4441467251269415,0.03295190732249809,64,64,59,53248,-1.0
plt00069343,69343,0.04502577974173131,-0.23908933736740845,0.23252485025755137,0.18385054482528135,-1.9959634414636838,-2.036361914407169,-1.9485321580113764,0.03274546902823375,64,64,59,53248,-1.0
plt00070804,70804,0.06018572838163067,-0.23799505601281742,0.23102050202597696,0.1798678442885384,-2.4995991035335607,-2.5396367731581084,-2.4531665307514,0.032213352729693,64,64,59,53248,-1.0
plt00072429,72429,0.07575262024293047,-0.23961832473483424,0.23038834880429235,0.17423029938601725,-3.0031471098293014,-3.038800152446067,-2.951871005696184,0.031760686891595655,64,64,59,53248,-1.0
plt00074200,74200,0.08965102983354513,-0.23929838906071413,0.23092544545902843,0.16806366497229228,-3.506059194680353,-3.5413400922449574,-3.4554434703894286,0.03107957189461115,64,64,59,53248,-1.0
plt00075783,75783,0.10297193909802221,-0.2373559035523099,0.2300375973580771,0.16106625255842505,-4.009387569095577,-4.043317364996009,-3.9603898400103894,0.02978888876045909,64,64,59,53248,-1.0
plt00078537,78537,0.11370034958007852,-0.23414281955957517,0.23112423399462306,0.15446528928419104,-4.507976301861685,-4.541638637457082,-4.4575547078334665,0.030161077741127407,64,64,59,53248,-1.0
