plotfile,step,P_mean,P_min,P_max,P_std,Vg_mean,Vg_min,Vg_max,Vg_std,Nx,Ny,Nz,num_FE_cells,sweep_direction
plt00002523,2523,0.1053245630682472,0.10446793052292928,0.11394431551853994,0.002352225128972737,-4.386626792019413,-4.386626792028097,-4.386626792017029,1.4991849284617744e-12,64,64,16,65536,0.0
plt00002536,2536,0.10264023364874184,0.10185691520548341,0.11091578718474435,0.002217412819791012,-3.901364599489408,-3.9013645994970716,-3.9013645994873207,1.3146577061694863e-12,64,64,16,65536,1.0
plt00002551,2551,0.09967163683667837,0.0989716763264635,0.10756160153625739,0.0020780845020228335,-3.416001517258244,-3.416001517264891,-3.416001517256451,1.1314929847012834e-12,64,64,16,65536,1.0
plt00002569,2569,0.09634160492018465,0.09573785419751543,0.1037931235529297,0.0019384349695951895,-2.930509981043439,-2.9305099810490756,-2.930509981041938,9.501397703098026e-13,64,64,16,65536,1.0
plt00002590,2590,0.09253464166690958,0.09160523442431925,0.09947796507392756,0.0018074579432983127,-2.444849340683527,-2.4448493406881604,-2.444849340682313,7.712367386451011e-13,64,64,16,65536,1.0
plt00002616,2616,0.08806531522454764,0.08600641619353873,0.09440437118280062,0.001703094362008269,-1.9589558335754336,-1.9589558335790749,-1.9589558335745016,5.957975581830573e-13,64,64,16,65536,1.0
plt00002650,2650,0.0826050732536722,0.07921652121610755,0.08819925722849954,0.001657500431025559,-1.4727201696503633,-1.472720169653029,-1.4727201696497045,4.25601585105593e-13,64,64,16,65536,1.0
plt00002699,2699,0.07547162687487699,0.07052133738480972,0.08009592463757169,0.001716262726168228,-0.9859285251487739,-0.9859285251504908,-0.9859285251483739,2.640697995690633e-13,64,64,16,65536,1.0
plt00002788,2788,0.06475132375097789,0.05809414548666333,0.06798654122119054,0.0019029025406073284,-0.49804523367406184,-0.4980452336748815,-0.49804523367385667,1.188760700513318e-13,64,64,16,65536,1.0
plt00003731,3731,0.03277589049238997,0.026934911102693044,0.03336678412734729,0.0015754373565189024,-0.00544733995038376,-0.005447339950426174,-0.0054473399503550644,8.84151894772141e-15,64,64,16,65536,1.0
plt00003884,3884,-0.0647508983322331,-0.06798614399785155,-0.05809374744789797,0.0019028998555220857,0.4980452029843529,0.49804520298414773,0.49804520298517263,1.1887371244625956e-13,64,64,16,65536,1.0
plt00003937,3937,-0.07547118974497052,-0.0800955533512094,-0.07052092032087368,0.0017162713527934888,0.9859285482792493,0.9859285482788493,0.9859285482809662,2.640651899315368e-13,64,64,16,65536,1.0
plt00003973,3973,-0.08260470625348865,-0.08819897199181313,-0.07921617779619335,0.0016575165401864391,1.472720237063589,1.47272023706293,1.4727202370662544,4.2559528457411503e-13,64,64,16,65536,1.0
plt00004000,4000,-0.08806499856658898,-0.09440414427631448,-0.0860061313999263,0.001703115421485536,1.9589559345457492,1.958955934544817,1.9589559345493903,5.957974432769174e-13,64,64,16,65536,1.0
plt00004022,4022,-0.09253440810464486,-0.09947780969580378,-0.09160503461234593,0.001807478280272715,2.4448494484740744,2.4448494484728607,2.444849448478708,7.712310525693722e-13,64,64,16,65536,1.0
plt00004040,4040,-0.09634142636005527,-0.10379301260718538,-0.0957376631114173,0.0019384538146575204,2.930510091109115,2.930510091107614,2.9305100911147517,9.501350239337278e-13,64,64,16,65536,1.0
plt00004056,4056,-0.09967151197407031,-0.1075615287012511,-0.0989715413911579,0.00207809974587574,3.416001615892369,3.416001615890577,3.4160016158990163,1.1314887638764513e-12,64,64,16,65536,1.0
plt00004069,4069,-0.10264009844664745,-0.11091571281088695,-0.1018567678147144,0.0022174313322048203,3.901364733451558,3.901364733449471,3.901364733459222,1.3146542603798439e-12,64,64,16,65536,1.0
