plotfile,step,P_mean,P_min,P_max,P_std,Vg_mean,Vg_min,Vg_max,Vg_std,Nx,Ny,Nz,num_FE_cells,sweep_direction
plt00008896,8896,0.07468684193926267,-0.39382435585686026,0.3867296191196742,0.3281817361582032,-4.504336768305686,-4.569786200964742,-4.424058776152292,0.05062321574857786,64,64,59,57344,0.0
plt00009244,9244,0.07127076317094792,-0.3947173029507942,0.38579056346122237,0.32886696378044306,-4.007791413582252,-4.07324544959112,-3.9278736659488875,0.05054609116048189,64,64,59,57344,1.0
plt00009494,9494,0.06827407573749171,-0.3955748058311085,0.38486810464998344,0.3293270058180679,-3.5111366791426715,-3.576696891025101,-3.43158102440534,0.050509718727148066,64,64,59,57344,1.0
plt00009701,9701,0.06541160148194948,-0.3963823442953097,0.3839715159122338,0.32965597870063873,-3.014355436191411,-3.0800754330639446,-2.935218670372352,0.050485233088386816,64,64,59,57344,1.0
plt00009911,9911,0.06255316808399444,-0.39711355547153077,0.38312136753965065,0.3298837502429377,-2.5173826293524253,-2.5833069086279266,-2.4387767457898333,0.050463651591392544,64,64,59,57344,1.0
plt00010265,10265,0.05954917381739946,-0.397691577299563,0.38249111498923644,0.33001712542580064,-2.0200169380245505,-2.086184720081838,-1.9422174902705531,0.05043855457237502,64,64,59,57344,1.0
plt00011026,11026,0.048375607165023204,-0.39779051580486824,0.38333098127099,0.33201648107243886,-1.5160557208221261,-1.5844885549993177,-1.4435246249675509,0.050329431023360356,64,64,59,57344,1.0
plt00011586,11586,0.03787798008471519,-0.3926002943326839,0.38758976417069524,0.3335691871418769,-1.0122374143663282,-1.0875103809833648,-0.9457870026829114,0.05146547770282265,64,64,59,57344,1.0
plt00011832,11832,0.03524463920893584,-0.39330782729914937,0.38680678402660984,0.33349425216509326,-0.514750189002726,-0.5902095639759349,-0.44862304881558296,0.051456341081274476,64,64,59,57344,1.0
plt00012230,12230,0.03258267927342161,-0.3938108330057631,0.38619599013448885,0.33332544351998666,-0.016577113669140987,-0.0922556135100382,0.049143287260225814,0.05145637035993495,64,64,59,57344,1.0
plt00012972,12972,0.022542284097098342,-0.3939319402478809,0.3858494535690691,0.3344108938650289,0.489028862533412,0.4154843204939,0.5762903726144236,0.051724245565534836,64,64,59,57344,1.0
plt00013854,13854,0.013394061483540989,-0.39298941127421233,0.38722547483062153,0.3353949351218916,0.9950227647694997,0.9201593002204257,1.0742931096906054,0.05141141353441594,64,64,59,57344,1.0
plt00014306,14306,0.010987593723723535,-0.3935604181530782,0.3864752678528676,0.3352654680193598,1.4928065439157248,1.4181113425039096,1.5717453379830935,0.05128604625106794,64,64,59,57344,1.0
plt00014993,14993,0.00018244202129597383,-0.3942102347908923,0.38568100279359946,0.33582349980303056,1.9975624347537566,1.9270316236659706,2.07428384357797,0.05058284407930558,64,64,59,57344,1.0
plt00015947,15947,-0.0032036437701782805,-0.3949969583960722,0.384832530022574,0.33545037615992196,2.494753950685318,2.4243552537737196,2.5711363215667067,0.05050654715060613,64,64,59,57344,1.0
plt00017273,17273,-0.02303697678771791,-0.39532534742128256,0.38532739243478814,0.33537158498122677,3.006695114759645,2.939055218229218,3.074064362105139,0.05015219476444737,64,64,59,57344,1.0
plt00018815,18815,-0.03487348027733732,-0.3898359258394719,0.3898931729440507,0.3343974891789364,3.510667520511522,3.4365612502928355,3.5706619890676268,0.05044574746495988,64,64,59,57344,1.0
plt00020140,20140,-0.06342771935682565,-0.3884633687407241,0.39015158887190254,0.3307753034005908,4.030609250819977,3.9527856848249523,4.103487783087213,0.0493975892573806,64,64,59,57344,1.0
plt00021563,21563,-0.075275083341898,-0.3889744122165212,0.3902102944996318,0.32841951216055487,4.534880066758461,4.465801712380651,4.600143610813995,0.04845251999771251,64,64,59,57344,1.0
plt00021851,21851,-0.07193623230658766,-0.38801331679814954,0.3911715957998752,0.3290943687743434,4.038401121516209,3.969601704351861,4.103693620985071,0.04840167848244527,64,64,59,57344,-1.0
plt00022075,22075,-0.0689414921982906,-0.38705691930032526,0.3921006074988126,0.3295722713870596,3.5418309866726783,3.4732935488110908,3.607229811900666,0.048379924080827065,64,64,59,57344,-1.0
plt00022268,22268,-0.06608673303055493,-0.38610582943851535,0.3929971463982914,0.3299220693690369,3.0451573136791517,2.976892786716434,3.110707129585817,0.048370389315882036,64,64,59,57344,-1.0
plt00022449,22449,-0.06326592766041697,-0.3851654676152503,0.3938551334637663,0.3301718165990529,2.548343129605706,2.4803817252676468,2.6140795731959354,0.04836757070660083,64,64,59,57344,-1.0
plt00022648,22648,-0.060392031509526135,-0.3842462672397498,0.3946598323438187,0.33033296983953886,2.051315122723194,1.9837146533090244,2.117273594066459,0.04837058468045884,64,64,59,57344,-1.0
plt00022937,22937,-0.0573485662742884,-0.38337208800074907,0.39536870774596006,0.3304042631356641,1.5538985099505038,1.4867908020654057,1.620119117036506,0.04838334530546964,64,64,59,57344,-1.0
plt00023714,23714,-0.04589584286243849,-0.38536013494070936,0.39492797360723636,0.3322303602899802,1.049149620570266,0.9785154491405385,1.1216530406931076,0.04910295207622089,64,64,59,57344,-1.0
plt00024183,24183,-0.03514757505132463,-0.3845297198945542,0.39473045497120784,0.3337796198376182,0.5452968532328077,0.47559209392413343,0.6121774029632294,0.04896473174141785,64,64,59,57344,-1.0
plt00026221,26221,-0.024597048367648738,-0.38388471105082894,0.39344626581362285,0.33495783517832806,0.04054987622547855,-0.024596252326547233,0.10259655076593317,0.04871026719071381,64,64,59,57344,-1.0
plt00026499,26499,-0.0226564653534639,-0.3833887169878141,0.39391415681054726,0.3348195664402233,-0.45752535138445605,-0.522441515674905,-0.3953388226135007,0.048719897823911326,64,64,59,57344,-1.0
plt00026804,26804,-0.021469690954044416,-0.383105104181,0.394165714610983,0.3347411253158363,-0.9564736731822074,-1.0211982149045034,-0.8942721399088772,0.04870485126778134,64,64,59,57344,-1.0
plt00027374,27374,-0.019172408505315867,-0.38260173590993785,0.3945807240734399,0.3345894587134719,-1.4547938307634039,-1.5191149499119976,-1.3927090811444676,0.04863900091415136,64,64,59,57344,-1.0
plt00027972,27972,-0.008456945486577114,-0.38431806178243694,0.3935048032125966,0.33535362787217027,-1.9596547622556755,-2.0259810726164282,-1.8925004272165216,0.04892937888934415,64,64,59,57344,-1.0
plt00028955,28955,0.011083203738944605,-0.3870648617495176,0.39258734041474963,0.3359117441995165,-2.4717784447038254,-2.549486281480621,-2.402781904104739,0.0500227808304186,64,64,59,57344,-1.0
plt00030696,30696,0.02246890160572047,-0.38615632482153184,0.39179325467909754,0.3355866903338684,-2.9760217232921904,-3.0465801648055413,-2.9085784662311625,0.04925664050235758,64,64,59,57344,-1.0
plt00035039,35039,0.03466674133956026,-0.385510814428273,0.3925100020597492,0.3345727762306016,-3.4804371264880922,-3.546500299876854,-3.409769921856589,0.04940482216126282,64,64,59,57344,-1.0
plt00035905,35905,0.05446034313614523,-0.3918336204175947,0.3879687355330537,0.3323144927136665,-3.992252875184726,-4.0548469186224025,-3.918178244163117,0.04898322959990692,64,64,59,57344,-1.0
plt00042299,42299,0.06642617872717393,-0.3909125728615321,0.38655028089991855,0.33026223807436095,-4.496566195346163,-4.555525061304691,-4.420406862534525,0.04826593813088854,64,64,59,57344,-1.0
