folder,gpu,status,return_code,started_at,ended_at,elapsed_seconds,alpha,beta,gamma
MFIS_t_8_nomi_2.5_var_8,1,simulation_ok,0,2026-07-19T04:22:54.088130+00:00,2026-07-19T09:31:24.279904+00:00,18510.192,-9.859411518564e+09,3.076062164375e+11,2.474014408303e+11
MFIS_t_8_nomi_2.5_var_7,0,simulation_ok,0,2026-07-19T04:22:54.086481+00:00,2026-07-19T09:37:24.460196+00:00,18870.374,-1.021802793522e+10,2.852190873828e+11,6.798712003711e+10
MFIS_t_8_nomi_2.5_var_9,1,simulation_ok,0,2026-07-19T09:31:24.455636+00:00,2026-07-19T15:06:39.842536+00:00,20115.387,-8.909766980776e+09,1.726755338309e+11,9.754722058683e+10
MFIS_t_8_nomi_2.5_var_10,0,simulation_ok,0,2026-07-19T09:37:24.638984+00:00,2026-07-19T15:14:54.973828+00:00,20250.335,-1.066725520612e+10,1.784866615598e+11,1.122155234909e+11
