folder,design,seed,Ec,Pr,Pc0,rp,transition_order,alpha,beta,gamma,alpha_change_percent,beta_change_percent,gamma_change_percent
MFM_t_7_mxi_255,f_thickness,20260712,2.523042963047e+08,1.358535900648e-01,8.395460690846e-02,1.618179097818e+00,second_order,-4.289036676305e+09,1.510925167878e+11,4.404890375535e+12,-76.80540053191905,-99.29358660881252,-99.99200816460835
MFM_t_7_mxi_256,f_thickness,20260712,2.061407242437e+08,9.981117659842e-02,6.357118587935e-02,1.570069446051e+00,second_order,-4.460008714256e+09,2.012544616380e+11,2.473687987963e+13,-75.8808041155668,-99.05906096635495,-99.95511963857285
MFM_t_7_mxi_257,f_thickness,20260712,1.701923822425e+08,4.448291862074e-02,2.693613226511e-02,1.651421896170e+00,second_order,-9.188652266326e+09,3.557807520462e+12,5.487885401193e+14,-50.30886302597101,-83.36593413655531,-99.00432762145105
MFM_t_7_mxi_258,f_thickness,20260712,2.075254271794e+08,6.540728663383e-02,4.162190537884e-02,1.571463056256e+00,second_order,-6.866499264676e+09,7.319872084960e+11,2.040718896187e+14,-62.86678986171801,-96.57768910563762,-99.62975038857871
MFM_t_7_mxi_259,f_thickness,20260712,4.812965143809e+08,1.151746302346e-01,7.548273225763e-02,1.525840769005e+00,second_order,-8.350251344743e+09,1.333685218052e+11,3.739991754211e+13,-54.84283534596074,-99.37645283982933,-99.93214496634971
MFM_t_7_mxi_260,f_thickness,20260712,5.499144687750e+08,4.090992587620e-02,2.385713564685e-02,1.714787830432e+00,second_order,-3.439335115764e+10,1.960935401100e+13,5.621914187909e+14,85.99514638652379,-8.319018304784297,-98.98001064849922
MFM_t_7_mxi_261,f_thickness,20260712,3.782449908668e+08,1.306836951113e-01,8.305085641290e-02,1.573538200035e+00,second_order,-6.283888314539e+09,1.713434098923e+11,1.151196189201e+13,-66.01748048388065,-99.19890619460897,-99.97911373572727
MFM_t_7_mxi_262,f_thickness,20260712,8.407737722724e+07,6.838688528089e-02,3.950830536899e-02,1.730949597615e+00,second_order,-3.191122293171e+09,6.803805685163e+11,4.179531366842e+11,-82.74279074070994,-96.81896923208527,-99.99924170356466
MFM_t_7_mxi_263,f_thickness,20260712,4.771538705467e+08,4.810642742089e-02,3.132389837529e-02,1.535773959056e+00,second_order,-2.020270468427e+10,2.367699108910e+12,2.749115474681e+15,9.253820540247348,-88.930131072039,-95.01225309299221
MFM_t_7_mxi_264,f_thickness,20260712,3.168960631442e+08,1.485871053914e-01,8.952161156857e-02,1.659790332054e+00,second_order,-5.168964751272e+09,1.856999021732e+11,2.193193786401e+12,-72.04685431282682,-99.13178428405168,-99.99602086721153
MFM_t_7_mxi_265,f_thickness,20260712,4.217268032244e+08,9.653716195191e-02,6.008372184344e-02,1.606710752764e+00,second_order,-9.941299910663e+09,6.468421325412e+11,4.505503048152e+13,-46.23863421505049,-96.97577382304704,-99.91825622059204
MFM_t_7_mxi_266,f_thickness,20260712,1.868435989727e+08,1.053016485150e-01,6.466605712691e-02,1.628391356973e+00,second_order,-4.149567203751e+09,2.572474305572e+11,1.054948312030e+13,-77.55963482694995,-98.79727313001612,-99.98085997031103
MFM_t_7_mxi_267,f_thickness,20260712,6.901075909422e+07,5.922007022549e-02,3.602673773908e-02,1.643781089878e+00,second_order,-2.774793651739e+09,5.861122527350e+11,5.848267825918e+13,-84.99424644367788,-97.2597084695296,-99.8938943088105
MFM_t_7_mxi_268,f_thickness,20260712,4.444738085474e+08,1.322940257763e-01,8.806524179461e-02,1.502227474545e+00,second_order,-6.382885499426e+09,1.908697175177e+10,1.974742675008e+13,-65.48211549980229,-99.91076134854777,-99.96417205184679
MFM_t_7_mxi_269,f_thickness,20260712,1.760573741213e+08,3.258075729960e-02,2.034552154271e-02,1.601372431334e+00,second_order,-1.220994018549e+10,6.731525742519e+12,4.494508232964e+15,-33.97009783193391,-68.52762778240621,-91.8455700591884
MFM_t_7_mxi_270,f_thickness,20260712,3.470527274872e+08,3.771384546309e-02,2.519821737281e-02,1.496687043576e+00,second_order,-1.725626621787e+10,1.264077946828e+11,8.441019122663e+15,-6.680167728738695,-99.40899681325834,-84.68537702078834
MFM_t_7_mxi_271,f_thickness,20260712,2.570735227395e+08,1.022107804533e-01,6.615701447204e-02,1.544972687613e+00,second_order,-5.209503056100e+09,1.609604164943e+11,3.232471375995e+13,-71.82762798893106,-99.24745052845748,-99.94135295786555
MFM_t_7_mxi_272,f_thickness,20260712,5.483023613277e+08,1.448730339199e-01,9.495660860505e-02,1.525676159334e+00,second_order,-7.560217933679e+09,7.595112474655e+10,1.354388572948e+13,-59.11524193023312,-99.64490040448484,-99.97542719657349
MFM_t_7_mxi_273,f_thickness,20260712,2.653538683312e+08,4.524475089774e-02,2.730603388263e-02,1.656950661242e+00,second_order,-1.417076317465e+10,5.427823735233e+12,7.301000128522e+14,-23.36620066485423,-74.62291678575409,-98.67537245545044
MFM_t_7_mxi_274,f_thickness,20260712,2.415383726752e+08,1.146114748592e-01,7.259911225841e-02,1.578689756581e+00,second_order,-4.611229877106e+09,1.716911989755e+11,1.365368991086e+13,-75.06301807918697,-99.19728015202986,-99.97522797778073
MFM_t_7_mxi_275,f_thickness,20260712,2.323827788199e+08,1.304523746993e-01,7.901825741640e-02,1.650914345173e+00,second_order,-4.275755052494e+09,1.920797446809e+11,3.477052284967e+12,-76.87722597148309,-99.1019561610121,-99.99369155026787
MFM_t_7_mxi_276,f_thickness,20260712,5.372262536326e+08,5.533450091478e-02,3.507658277417e-02,1.577533971055e+00,second_order,-2.120647449781e+10,3.351379563241e+12,1.167417772153e+15,14.682088130457839,-84.33106117525035,-97.88194259722113
MFM_t_7_mxi_277,f_thickness,20260712,2.434672479508e+08,8.405227227936e-02,4.856586239212e-02,1.730686291550e+00,second_order,-7.516728324452e+09,1.060193490793e+12,5.347461235763e+11,-59.35042855678178,-95.04320336262708,-99.99902980491417
MFM_t_7_mxi_278,f_thickness,20260712,1.480179090062e+08,9.066552320298e-02,5.478021478095e-02,1.655077906604e+00,second_order,-3.936611793609e+09,3.726059945933e+11,1.292988696034e+13,-78.71127231937164,-98.25792918264042,-99.97654118050393
MFM_t_7_mxi_279,f_thickness,20260712,3.723422896195e+08,5.151983851332e-02,3.125419829164e-02,1.648413375783e+00,second_order,-1.729893782823e+10,4.928717205871e+12,5.985109569525e+14,-6.4494047426289836,-76.95642438405291,-98.91411575765238
MFM_t_7_mxi_280,f_thickness,20260712,3.487595464213e+08,4.253284591717e-02,2.685290531348e-02,1.583919707035e+00,second_order,-1.808047418547e+10,5.119422796925e+12,2.694835884361e+15,-2.222949213332459,-76.0648052214436,-95.11073308091036
MFM_t_7_mxi_281,f_thickness,20260712,3.135545650408e+08,6.823099492370e-02,4.469391000619e-02,1.526628458201e+00,second_order,-9.197126762685e+09,4.281530328773e+11,3.323833615500e+14,-50.26303395907898,-97.99822623692982,-99.39695363880477
MFM_t_7_mxi_282,f_thickness,20260712,5.006755274059e+08,7.254010418938e-02,4.198549827220e-02,1.727741891238e+00,second_order,-1.786488786630e+10,3.356834357179e+12,7.259164735519e+12,-3.388814348403746,-84.30555799636437,-99.98682962691436
MFM_t_7_mxi_283,f_thickness,20260712,6.751330406541e+07,3.335695768621e-02,2.184960222066e-02,1.526662011937e+00,second_order,-4.050908634371e+09,7.897743303772e+11,2.562159962463e+15,-78.09316861869975,-96.30751294070953,-95.35144829464942
MFM_t_7_mxi_284,f_thickness,20260712,1.876045956735e+08,3.407856927574e-02,2.199647815913e-02,1.549273889629e+00,second_order,-1.148884283239e+10,3.421691062531e+12,5.571952045194e+15,-37.86970642587507,-84.00232891432256,-89.8907532857866
MFM_t_7_mxi_285,f_thickness,20260712,3.794082160764e+08,1.474842145808e-01,8.529582970685e-02,1.729090567355e+00,second_order,-6.666461782106e+09,3.041162893935e+11,1.087389618121e+11,-63.948568740515455,-98.57814388248272,-99.99980271384543
MFM_t_7_mxi_286,f_thickness,20260712,3.413880084244e+08,1.052459820014e-01,6.083114945084e-02,1.730133047813e+00,second_order,-8.413399878920e+09,7.557642898796e+11,3.424213562129e+11,-54.501335594903864,-96.46652245721705,-99.99937874160759
MFM_t_7_mxi_287,f_thickness,20260712,3.031599284322e+08,3.307921446407e-02,2.174982618324e-02,1.520895577987e+00,second_order,-1.813152948099e+10,2.995025700940e+12,1.240596468109e+16,-1.946848256478173,-85.9971472639767,-77.49173778386493
MFM_t_7_mxi_288,f_thickness,20260712,4.973940785982e+08,3.396573897413e-02,2.020112491358e-02,1.681378592500e+00,second_order,-3.629523236482e+10,2.704144348491e+13,3.830543631477e+15,96.28029341735169,26.42874843105629,-93.05020748454564
MFM_t_7_mxi_289,f_thickness,20260712,3.666098976300e+08,1.339296834516e-01,8.048323896097e-02,1.664069254427e+00,second_order,-6.664656851653e+09,2.997339369474e+11,4.004085212366e+12,-63.95832958941572,-98.59863300079674,-99.99273534930879
MFM_t_7_mxi_290,f_thickness,20260712,1.338073450378e+08,1.263782750037e-01,7.475344648848e-02,1.690601315930e+00,second_order,-2.648198893078e+09,1.469990408070e+11,1.177666497371e+12,-85.67885581951327,-99.31272512282247,-99.99786334823551
MFM_t_7_mxi_291,f_thickness,20260712,1.210954467269e+08,1.046424380095e-01,6.671315852764e-02,1.568542703103e+00,second_order,-2.493071569348e+09,1.007109026718e+11,1.159502978476e+13,-86.51776590866001,-99.52913928632312,-99.97896302484264
MFM_t_7_mxi_292,f_thickness,20260712,3.220112879074e+08,1.238826305543e-01,7.562093719148e-02,1.638205438271e+00,second_order,-6.149803987808e+09,2.892414528545e+11,7.263875124881e+12,-66.7425925517383,-98.64768924413443,-99.9868210808092
MFM_t_7_mxi_293,f_thickness,20260712,2.711584776355e+08,8.355593932700e-02,5.099377172542e-02,1.638551856429e+00,second_order,-7.681057142049e+09,7.954301701801e+11,4.365140240303e+13,-58.46175788481416,-96.28106979805679,-99.92080283664784
MFM_t_7_mxi_294,f_thickness,20260712,2.539048107965e+08,2.307522131364e-02,1.358846391621e-02,1.698147888968e+00,second_order,-2.772178482078e+10,4.728101557812e+13,8.980884526533e+15,49.91611030294527,121.05623272022169,-83.70589397500412
MFM_t_7_mxi_295,f_thickness,20260712,4.876456495491e+08,7.870444938058e-02,5.015193220506e-02,1.569320381491e+00,second_order,-1.336437635577e+10,9.622770259695e+11,1.929519360976e+14,-27.727044530702173,-95.500999045958,-99.64992542825665
MFM_t_7_mxi_296,f_thickness,20260712,4.123643955396e+08,3.663131945328e-02,2.286360320523e-02,1.602167389124e+00,second_order,-2.546320976768e+10,1.116570249745e+13,5.820638079535e+15,37.70200544003577,-47.79621165956328,-89.43955979827248
MFM_t_7_mxi_297,f_thickness,20260712,5.606167953737e+08,1.295836697494e-01,7.515427535744e-02,1.724235502679e+00,second_order,-1.116343794239e+10,6.511867323120e+11,8.112867240622e+11,-39.6294573112434,-96.95546121245127,-99.99852807461677
MFM_t_7_mxi_298,f_thickness,20260712,2.534174839789e+08,6.703014449426e-02,4.331482317166e-02,1.547510519173e+00,second_order,-7.865853211812e+09,5.890813984096e+11,2.585317551584e+14,-57.46240275103596,-97.24582661548735,-99.53094332557848
MFM_t_7_mxi_299,f_thickness,20260712,1.711749482613e+08,7.737073962477e-02,5.116044424193e-02,1.512315633127e+00,second_order,-4.298852525873e+09,8.905471057307e+10,1.050859221976e+14,-76.75231758664454,-99.58363629493647,-99.80934159069038
MFM_t_7_mxi_300,f_thickness,20260712,2.896410968260e+08,1.484254269722e-01,9.397111883207e-02,1.579479193362e+00,second_order,-4.274856363050e+09,9.559116102496e+10,4.469108334985e+12,-76.8820859769512,-99.55307597184296,-99.99189165334079
