folder,design,seed,Ec,Pr,Pc0,rp,transition_order,alpha,beta,gamma,alpha_change_percent,beta_change_percent,gamma_change_percent
MFM_t_8_mxi_1042,maximin,20260712,1.252630565261e+08,8.227641079566e-02,5.320493450880e-02,1.546405639914e+00,second_order,-3.161434434148e+09,1.543727467646e+11,4.618500448165e+13,-82.9033391461147,-99.27825032061605,-99.91620609778852
MFM_t_8_mxi_1043,maximin,20260712,3.780765482059e+08,1.495776960708e-01,9.795075211908e-02,1.527070418907e+00,second_order,-5.063049196731e+09,4.965831565157e+10,7.894992496983e+12,-72.61963301593053,-99.76782901029208,-99.98567603843115
MFM_t_8_mxi_1044,maximin,20260712,1.606546559863e+08,2.175788329910e-02,1.296897210037e-02,1.677687570820e+00,second_order,-1.823276258660e+10,3.267937945901e+13,1.232489019641e+16,-1.399391679455686,52.78818406316872,-77.63883200887084
MFM_t_8_mxi_1045,maximin,20260712,3.664833147836e+08,1.480267536837e-01,8.886200332404e-02,1.665804822607e+00,second_order,-6.038936593626e+09,2.238233850218e+11,2.362966825321e+12,-67.34215021379511,-98.9535429033698,-99.99571284633807
MFM_t_8_mxi_1046,maximin,20260712,5.264874827341e+08,3.386722678620e-02,2.176170910159e-02,1.556276054794e+00,second_order,-3.283214151493e+10,1.094034639970e+13,1.541800889954e+16,77.552310598148,-48.84983475500708,-72.02695670329284
MFM_t_8_mxi_1047,maximin,20260712,3.022456383090e+08,4.813804396137e-02,3.173783346253e-02,1.516740076735e+00,second_order,-1.231546229276e+10,8.169764337981e+11,1.940930901024e+15,-33.399446844807336,-96.1803330476644,-96.47855021462071
MFM_t_8_mxi_1048,maximin,20260712,4.707732920798e+08,1.223476415506e-01,7.194959530017e-02,1.700463234576e+00,second_order,-9.715511030355e+09,5.936696019697e+11,3.699315703455e+12,-47.459673585504724,-97.22437506709001,-99.99328829558894
MFM_t_8_mxi_1049,maximin,20260712,3.762041106564e+08,7.572980757067e-02,4.428182001260e-02,1.710178297756e+00,second_order,-1.265718507540e+10,2.078237585045e+12,2.245298580541e+13,-31.551450739704954,-90.28347074126266,-99.95926332977444
MFM_t_8_mxi_1050,maximin,20260712,3.924094135522e+08,6.009216447769e-02,3.536069112934e-02,1.699405824900e+00,second_order,-1.647162474610e+10,4.158671653728e+12,1.115336213296e+14,-10.923415347555853,-80.5566721092407,-99.79764346753072
MFM_t_8_mxi_1051,maximin,20260712,1.141269950634e+08,1.086366438375e-01,7.038752338150e-02,1.543407675372e+00,second_order,-2.169878166242e+09,5.777339867354e+10,1.068340198344e+13,-88.26555733632105,-99.72988799614266,-99.98061700001692
MFM_t_8_mxi_1052,maximin,20260712,5.155463219862e+08,4.384589127607e-02,2.612003957531e-02,1.678630353895e+00,second_order,-2.906221495379e+10,1.286977110724e+13,1.169028515504e+15,57.16499680043685,-39.82906073078154,-97.87902020991476
MFM_t_8_mxi_1053,maximin,20260712,3.985834296772e+08,9.387022683715e-02,5.659391048066e-02,1.658663026462e+00,second_order,-1.027855496411e+10,9.210301341356e+11,2.785495486845e+13,-44.41479905726199,-95.69384351870744,-99.94946248483575
MFM_t_8_mxi_1054,maximin,20260712,4.294501119974e+08,1.350713334587e-01,8.494875172757e-02,1.590033175436e+00,second_order,-7.072463105159e+09,2.087527603572e+11,9.805891316565e+12,-61.75296194522966,-99.02400364691269,-99.98220907614281
MFM_t_8_mxi_1055,maximin,20260712,3.434948936922e+08,2.043686144021e-02,1.215295010326e-02,1.681637895867e+00,second_order,-4.166859150876e+10,8.582854712740e+13,3.336873088784e+16,125.33877963417038,301.2801978943333,-39.45878745020269
MFM_t_8_mxi_1056,maximin,20260712,1.676192228099e+08,1.076789517624e-01,6.841268807188e-02,1.573961713787e+00,second_order,-3.381823364463e+09,1.363908165185e+11,1.339204632420e+13,-81.71150206202172,-99.36232249437622,-99.97570268028126
MFM_t_8_mxi_1057,maximin,20260712,1.129572105256e+08,9.918169620768e-02,6.074970590158e-02,1.632628417467e+00,second_order,-2.676958353747e+09,1.911513912768e+11,8.232171466802e+12,-85.5233280818232,-99.10629655648867,-99.98506429135129
MFM_t_8_mxi_1058,maximin,20260712,2.645586301360e+08,2.182712921526e-02,1.346787511566e-02,1.620680992942e+00,second_order,-2.807942205606e+10,3.886592599246e+13,4.213059907752e+16,51.85016987231643,81.71257694075467,-23.562044892396017
MFM_t_8_mxi_1059,maximin,20260712,2.633209855979e+08,5.267582159253e-02,3.153338263511e-02,1.670477988425e+00,second_order,-1.225296712687e+10,3.650175487371e+12,2.759602095591e+14,-33.73741325799236,-82.93407973285298,-99.4993227114822
MFM_t_8_mxi_1060,maximin,20260712,5.025192371281e+08,3.545015800829e-02,2.309770654402e-02,1.534791254739e+00,second_order,-2.881960106252e+10,6.089181910600e+12,1.340267815158e+16,55.85296977476728,-71.53082274044336,-75.68339085359044
MFM_t_8_mxi_1061,maximin,20260712,1.931064302184e+08,1.325699423040e-01,7.902847304540e-02,1.677495935267e+00,second_order,-3.596194260540e+09,1.735052960634e+11,1.770548998592e+12,-80.55220979026544,-99.18879857727651,-99.99678767575507
MFM_t_8_mxi_1062,maximin,20260712,3.502027822800e+08,4.386214707017e-02,2.734605615796e-02,1.603966100882e+00,second_order,-1.810332690375e+10,5.604139977886e+12,1.978089018055e+15,-2.09936443491594,-73.798573148214,-96.41113388198626
MFM_t_8_mxi_1063,maximin,20260712,2.581279359362e+08,6.559496949511e-02,4.045762649112e-02,1.621325203284e+00,second_order,-9.123772285051e+09,1.403351397198e+12,1.666685183812e+14,-50.65972623669707,-93.43881324768311,-99.69761168830208
MFM_t_8_mxi_1064,maximin,20260712,5.117270350469e+08,8.267995594288e-02,5.136514661530e-02,1.609650928520e+00,second_order,-1.413886575202e+10,1.277828796427e+12,1.156344025842e+14,-23.538698127059266,-94.02567782553541,-99.79020338027091
MFM_t_8_mxi_1065,maximin,20260712,3.633817810690e+08,2.813227141413e-02,1.880183121210e-02,1.496251673402e+00,second_order,-2.419672689546e+10,2.153122333994e+11,3.835907490839e+16,30.85301692086213,-98.99333568469552,-30.404757824076746
MFM_t_8_mxi_1066,maximin,20260712,3.371895681527e+08,2.082006231820e-02,1.218843030588e-02,1.708182415265e+00,second_order,-4.118829832101e+10,8.895380847672e+13,1.399169052535e+16,122.74141128368422,315.8919504487032,-74.61473998296758
MFM_t_8_mxi_1067,maximin,20260712,5.313477419912e+08,1.224320802696e-01,7.239618612984e-02,1.691139917923e+00,second_order,-1.086060685616e+10,6.434784260622e+11,5.407990424835e+12,-41.2671317546431,-96.99150039476154,-99.99018823044611
MFM_t_8_mxi_1068,maximin,20260712,2.947459946609e+08,1.498845677369e-01,8.767059017753e-02,1.709633383708e+00,second_order,-5.007878984708e+09,2.095761588013e+11,5.937667051541e+11,-72.91798695109551,-99.02015395468727,-99.99892272329977
MFM_t_8_mxi_1069,maximin,20260712,5.131190025784e+08,1.125034951897e-01,6.860710789989e-02,1.639822733147e+00,second_order,-1.081099357943e+10,6.212646311647e+11,1.839958801840e+13,-41.53543444564336,-97.09535810074392,-99.9666174487488
MFM_t_8_mxi_1070,maximin,20260712,3.480997139520e+08,4.155297068777e-02,2.741157360079e-02,1.515891473176e+00,second_order,-1.640231483793e+10,1.406873515445e+12,4.686899316509e+15,-11.298235075270934,-93.42234604237127,-91.49651304767862
MFM_t_8_mxi_1071,maximin,20260712,4.143610354874e+08,8.508609013718e-02,5.383457760105e-02,1.580510035162e+00,second_order,-1.068450125653e+10,7.338012534448e+11,1.024955846940e+14,-42.219489861084625,-96.56920777465385,-99.8140412651823
MFM_t_8_mxi_1072,maximin,20260712,2.358426898502e+08,4.133987526473e-02,2.591790603607e-02,1.595031450735e+00,second_order,-1.277949937383e+10,4.183161515170e+12,1.927849991697e+15,-30.889989582943002,-80.4421729504554,-96.50228303546345
MFM_t_8_mxi_1073,maximin,20260712,4.800416474529e+08,1.116155749764e-01,6.518898383995e-02,1.712184611597e+00,second_order,-1.097824515355e+10,8.346366538177e+11,3.739054047709e+12,-40.63095785453585,-96.09776498818411,-99.99321619792498
MFM_t_8_mxi_1074,maximin,20260712,5.279467855332e+08,7.830031823366e-02,5.191707031542e-02,1.508180599520e+00,second_order,-1.298333751340e+10,2.018541291001e+11,3.124840302316e+14,-29.787657203794858,-99.05625729920787,-99.4330571888917
MFM_t_8_mxi_1075,maximin,20260712,3.448934923972e+08,2.729838576809e-02,1.769840973496e-02,1.542420261306e+00,second_order,-2.604959493522e+10,1.079399367074e+13,3.242401137020e+16,40.873106580357835,-49.53408788528867,-41.172801246820526
MFM_t_8_mxi_1076,maximin,20260712,3.590349676954e+08,7.024558216687e-02,4.415722735639e-02,1.590805998754e+00,second_order,-1.138186250048e+10,1.249651648350e+12,2.142014039131e+14,-38.448243318162156,-94.157416412927,-99.61137231240959
MFM_t_8_mxi_1077,maximin,20260712,4.242658168582e+08,5.231629135746e-02,3.142141873228e-02,1.664988198121e+00,second_order,-1.976394324434e+10,5.845998535960e+12,5.023907341056e+14,6.881050935026289,-72.66779494801551,-99.088507611549
MFM_t_8_mxi_1078,maximin,20260712,2.210808766252e+08,2.430417076527e-02,1.584618964473e-02,1.533754884308e+00,second_order,-1.845756497796e+10,8.108045559467e+12,3.917311806300e+16,-0.1836871237292037,-62.09188859028809,-28.92783142212266
MFM_t_8_mxi_1079,maximin,20260712,1.454736513107e+08,5.164696728745e-02,3.059844606967e-02,1.687895103231e+00,second_order,-7.026422844045e+09,2.314665296243e+12,1.197828031082e+14,-62.00194219336899,-89.17808375857948,-99.7826768969081
MFM_t_8_mxi_1080,maximin,20260712,4.880833634029e+08,1.164132268404e-01,7.220576566480e-02,1.612242814249e+00,second_order,-9.609997232702e+09,4.451661391948e+11,1.947692250619e+13,-48.03027963521234,-97.91868367331459,-99.96466283032379
MFM_t_8_mxi_1081,maximin,20260712,1.444814796714e+08,9.383610844974e-02,5.576087275306e-02,1.682830698603e+00,second_order,-3.821748994388e+09,3.749334576472e+11,6.711814909219e+12,-79.33243665597716,-98.24704743214924,-99.98782268902046
MFM_t_8_mxi_1082,maximin,20260712,4.456027427359e+08,8.015361948094e-02,4.743955239736e-02,1.689594767032e+00,second_order,-1.389126490986e+10,1.910619430796e+12,3.915866168346e+13,-24.877693989134364,-91.06714759889233,-99.92895405977194
MFM_t_8_mxi_1083,maximin,20260712,5.322277837717e+08,1.440479359569e-01,9.067674969729e-02,1.588587332892e+00,second_order,-8.201995770101e+09,2.104314673348e+11,8.908472737751e+12,-55.64458383454998,-99.01615507099332,-99.9838372713867
MFM_t_8_mxi_1084,maximin,20260712,2.089547761313e+08,9.048215733301e-02,5.732842535321e-02,1.578312273109e+00,second_order,-5.050136426263e+09,3.006475433810e+11,3.862199983025e+13,-72.68946374055061,-98.59436155286079,-99.92992773058464
MFM_t_8_mxi_1085,maximin,20260712,9.312256659003e+07,7.140076599229e-02,4.484104024111e-02,1.592308421222e+00,second_order,-2.910484432291e+09,3.128996168407e+11,5.060733796913e+13,-84.2604468649048,-98.53707857852328,-99.90818261518945
MFM_t_8_mxi_1086,maximin,20260712,2.490226088205e+08,1.178491942480e-01,6.989949700444e-02,1.685980576376e+00,second_order,-5.261248102192e+09,3.307540017572e+11,3.461031840157e+12,-71.54779694314124,-98.45360272634626,-99.99372061631648
MFM_t_8_mxi_1087,maximin,20260712,5.306076301451e+08,6.712072772381e-02,3.913704946156e-02,1.715017576625e+00,second_order,-2.023090691544e+10,4.287768096277e+12,4.501645553472e+13,9.406334847179743,-79.95309849944135,-99.91832620749268
MFM_t_8_mxi_1088,maximin,20260712,5.315420896249e+08,8.394275847050e-02,5.407918576179e-02,1.552219348129e+00,second_order,-1.328219391978e+10,6.811253442021e+11,1.708449927939e+14,-28.17147735559036,-96.81548713033023,-99.69003427021033
MFM_t_8_mxi_1089,maximin,20260712,1.859149214849e+08,9.138810082604e-02,5.475293521931e-02,1.669099573566e+00,second_order,-4.979315038328e+09,4.902856125579e+11,1.268137211271e+13,-73.07245737079886,-97.70773344980495,-99.97699206340573
MFM_t_8_mxi_1090,maximin,20260712,3.949295245090e+08,7.546557858243e-02,4.873989807253e-02,1.548332712352e+00,second_order,-1.090370409111e+10,6.526473297300e+11,2.215860975938e+14,-41.03406704144783,-96.94863237938168,-99.59797419093948
MFM_t_8_mxi_1091,maximin,20260712,5.153602874858e+08,1.351642572369e-01,8.028243168479e-02,1.683609407442e+00,second_order,-9.471214759736e+09,4.490235624155e+11,3.798525427933e+12,-48.780798718301476,-97.90064879325229,-99.99310829842221
MFM_t_8_mxi_1092,maximin,20260712,3.906979614023e+08,8.978245789669e-02,5.581943508398e-02,1.608444402234e+00,second_order,-9.925292804156e+09,7.549535428735e+11,5.909229078506e+13,-46.325198740395756,-96.47031299929121,-99.89278828288383
MFM_t_8_mxi_1093,maximin,20260712,3.748259614416e+08,5.498610995455e-02,3.376848714068e-02,1.628326129195e+00,second_order,-1.594051229824e+10,3.622994016773e+12,5.454852263601e+14,-13.795608203513776,-83.06116315982086,-99.01032085568842
MFM_t_8_mxi_1094,maximin,20260712,3.753014673047e+08,1.018374016900e-01,5.933530287170e-02,1.716303730852e+00,second_order,-9.442280912914e+09,8.725087905933e+11,3.659697730006e+12,-48.937269515535434,-95.92069874334325,-99.99336017486296
MFM_t_8_mxi_1095,maximin,20260712,4.105593368497e+08,9.708031774655e-02,6.205681314305e-02,1.564378072763e+00,second_order,-9.050906145720e+09,4.056444540777e+11,5.885730554187e+13,-51.05377763893968,-98.10346216666794,-99.89321461889288
MFM_t_8_mxi_1096,maximin,20260712,2.987316589826e+08,3.252317028920e-02,2.013210878791e-02,1.615487509622e+00,second_order,-2.114071673362e+10,1.279297103797e+13,6.800619978026e+15,14.326477974282259,-40.1881294558902,-87.66156912158426
MFM_t_8_mxi_1097,maximin,20260712,3.306124273506e+08,7.613601217792e-02,4.414305806719e-02,1.724756179375e+00,second_order,-1.121013777104e+10,1.896919746596e+12,6.376997451537e+12,-39.376910200432036,-91.13119868877861,-99.9884301515859
MFM_t_8_mxi_1098,maximin,20260712,4.361248103132e+08,3.292443865754e-02,2.131213331233e-02,1.544868276443e+00,second_order,-2.743137089098e+10,8.153828183551e+12,1.582207900299e+16,48.34558636248194,-61.877837891919874,-71.29384838999768
MFM_t_8_mxi_1099,maximin,20260712,4.947840240001e+08,4.583261553190e-02,3.049673311491e-02,1.502869679818e+00,second_order,-2.053971192572e+10,5.580468114040e+11,4.389086734759e+15,11.076315560273553,-97.3909247865736,-92.03683730730758
MFM_t_8_mxi_1100,maximin,20260712,1.589252590853e+08,1.453148426207e-01,9.603677282303e-02,1.513116677593e+00,second_order,-2.128732757693e+09,1.305115499123e+10,4.155929421397e+12,-88.4880668048264,-99.93898102399594,-99.99245985688553
MFM_t_8_mxi_1101,maximin,20260712,7.521437435423e+07,1.473748326181e-01,9.154180548528e-02,1.609918351914e+00,second_order,-1.166285389684e+09,3.323090438483e+10,9.423446412731e+11,-93.6928675316202,-99.84463323295036,-99.99829029496465
MFM_t_8_mxi_1102,maximin,20260712,1.671872329124e+08,6.122023736319e-02,3.787889502687e-02,1.616209694601e+00,second_order,-6.291247249115e+09,1.079005301093e+12,1.599802653340e+14,-65.97768424223386,-94.95525119271875,-99.70974625076651
MFM_t_8_mxi_1103,maximin,20260712,3.951153031454e+08,1.389750608379e-01,8.416077650850e-02,1.651304403350e+00,second_order,-6.827087705009e+09,2.706827751402e+11,4.286755937791e+12,-63.07992288199238,-98.73445792559419,-99.99222249706615
MFM_t_8_mxi_1104,maximin,20260712,1.601533273846e+08,1.381429275983e-01,8.358077430247e-02,1.652807463812e+00,second_order,-2.788537248107e+09,1.126148468961e+11,1.755883173952e+12,-84.91992271155223,-99.47348394490206,-99.99681428410315
MFM_t_8_mxi_1105,maximin,20260712,2.556684896513e+08,3.542194677729e-02,2.189391798031e-02,1.617889808903e+00,second_order,-1.666300271878e+10,8.620114491972e+12,3.714153552059e+15,-9.88846606678867,-59.6977769636968,-93.26137513609395
MFM_t_8_mxi_1106,maximin,20260712,3.172819505803e+08,8.584129171549e-02,5.074000840687e-02,1.691787100766e+00,second_order,-9.255339918171e+09,1.117846255144e+12,1.875267871799e+13,-49.948224148118335,-94.77365536883914,-99.96597683286308
MFM_t_8_mxi_1107,maximin,20260712,1.408904955897e+08,3.578046756556e-02,2.096067900887e-02,1.707028076258e+00,second_order,-1.000353333443e+10,7.290141350961e+12,4.090185215504e+14,-45.902083272089925,-65.91589323248152,-99.25791372368285
MFM_t_8_mxi_1108,maximin,20260712,3.068232695557e+08,7.393845675083e-02,4.720504153925e-02,1.566325424994e+00,second_order,-8.908683455411e+09,7.036120982562e+11,1.693752805045e+14,-51.82290100764728,-96.71035323934828,-99.69270078349184
MFM_t_8_mxi_1109,maximin,20260712,2.730489909058e+08,6.952004430037e-02,4.129598310810e-02,1.683457786158e+00,second_order,-9.754873729303e+09,1.747287117189e+12,5.609031665598e+13,-47.246804798178786,-91.83078656658299,-99.89823479370344
MFM_t_8_mxi_1110,maximin,20260712,4.078159947351e+08,1.307688721306e-01,7.802441729845e-02,1.675999343005e+00,second_order,-7.687603990370e+09,3.791631354153e+11,4.116328050794e+12,-58.426353308904886,-98.22727212441518,-99.99253170603684
MFM_t_8_mxi_1111,maximin,20260712,2.225394600478e+08,1.389253304177e-01,8.515416229873e-02,1.631456721168e+00,second_order,-3.759933260103e+09,1.360372804907e+11,3.045319340360e+12,-79.66672878397105,-99.3639754060466,-99.99447484754256
MFM_t_8_mxi_1112,maximin,20260712,4.663352993043e+08,1.219583818729e-01,7.468893268109e-02,1.632884250652e+00,second_order,-8.990368329076e+09,4.251166509550e+11,1.205637755848e+13,-51.381158940546854,-98.01242244529456,-99.97812599709584
MFM_t_8_mxi_1113,maximin,20260712,3.540011297657e+08,1.394758296910e-01,8.270038770346e-02,1.686519659268e+00,second_order,-6.322854286339e+09,2.842950436449e+11,2.093649906028e+12,-65.80675714971598,-98.67081553641044,-99.99620147064053
MFM_t_8_mxi_1114,maximin,20260712,2.840195315822e+08,2.883181802736e-02,1.866406115722e-02,1.544777301387e+00,second_order,-2.039675360491e+10,7.894041030795e+12,2.002072941437e+16,10.30321398943923,-63.092438902392445,-63.676196168459896
MFM_t_8_mxi_1115,maximin,20260712,4.418975381308e+08,1.148020881292e-01,7.527239393913e-02,1.525155267707e+00,second_order,-7.681102701304e+09,1.210024376721e+11,3.503948238387e+13,-58.46151150578977,-99.43426885622702,-99.93642752678346
MFM_t_8_mxi_1116,maximin,20260712,1.033911558824e+08,7.419401337612e-02,4.322396709277e-02,1.716501708806e+00,second_order,-3.571051681759e+09,6.220250922638e+11,4.849733961727e+12,-80.68817786152063,-97.09180266388113,-99.9912010805693
MFM_t_8_mxi_1117,maximin,20260712,5.180773453104e+08,1.274904278713e-01,8.180395945120e-02,1.558487250820e+00,second_order,-8.613962459702e+09,2.084660776248e+11,1.977995960846e+13,-53.41671704752162,-99.02534399470419,-99.96411302716585
MFM_t_8_mxi_1118,maximin,20260712,1.004948024036e+08,4.558175498657e-02,2.633642272633e-02,1.730749671671e+00,second_order,-5.721557211952e+09,2.744475396729e+12,4.487234568409e+12,-69.05850010607384,-87.16856259164196,-99.99185876673944
MFM_t_8_mxi_1119,maximin,20260712,6.306915958899e+07,4.394816560318e-02,2.581538418375e-02,1.702402152545e+00,second_order,-3.630104163397e+09,1.729349781515e+12,7.772934906224e+13,-80.36882907470411,-91.91465024422716,-99.85897488703566
MFM_t_8_mxi_1120,maximin,20260712,5.077267924387e+08,8.099229003977e-02,5.316575985547e-02,1.523391939849e+00,second_order,-1.246534478817e+10,3.735875339700e+11,2.327359025786e+14,-32.58890016249115,-98.25334012307336,-99.57774499146102
MFM_t_8_mxi_1121,maximin,20260712,1.184939905242e+08,7.826138616279e-02,4.782568153068e-02,1.636388309753e+00,second_order,-3.574622111614e+09,4.176056545708e+11,2.710614577641e+13,-80.6688694021472,-98.0475391310164,-99.9508210564444
MFM_t_8_mxi_1122,maximin,20260712,1.112427842195e+08,3.389656917103e-02,2.215414492251e-02,1.530032835372e+00,second_order,-6.611906287130e+09,1.366206790025e+12,3.819391064800e+15,-64.24359835911069,-93.6124780225856,-93.07044169458909
MFM_t_8_mxi_1123,maximin,20260712,1.503527012991e+08,1.363503700468e-01,8.113359316617e-02,1.680566146842e+00,second_order,-2.730808547109e+09,1.258978318485e+11,1.128884076078e+12,-85.23211265034631,-99.41138107809697,-99.99795185465628
MFM_t_8_mxi_1124,maximin,20260712,5.230126804269e+08,1.127276745974e-01,6.512915979266e-02,1.730832624837e+00,second_order,-1.204133555315e+10,9.445716894710e+11,2.363355961532e+11,-34.8818916007292,-95.58377804166159,-99.99957121403244
MFM_t_8_mxi_1125,maximin,20260712,2.221323297763e+08,5.580119574495e-02,3.518386357593e-02,1.585988293313e+00,second_order,-8.803972536264e+09,1.473672632627e+12,4.347638425718e+14,-52.389165186027206,-93.11003546670499,-99.2112037376975
MFM_t_8_mxi_1126,maximin,20260712,2.743261332471e+08,1.220111463195e-01,7.871658348508e-02,1.550005614035e+00,second_order,-4.698204950266e+09,1.103798542604e+11,1.378525317262e+13,-74.59266724334586,-99.48393336199184,-99.97498928127709
MFM_t_8_mxi_1127,maximin,20260712,3.711310605424e+08,5.057172356780e-02,3.017960912066e-02,1.675691801229e+00,second_order,-1.808483632306e+10,5.957501538734e+12,4.355017371633e+14,-2.1993592928303385,-72.1464771753571,-99.20986496837321
MFM_t_8_mxi_1128,maximin,20260712,3.353552270695e+08,1.146170815185e-01,7.262476718162e-02,1.578209279926e+00,second_order,-6.397386218253e+09,2.371219270338e+11,1.901868871824e+13,-65.40369733960102,-98.89136730155796,-99.96549420833595
MFM_t_8_mxi_1129,maximin,20260712,1.132945901460e+08,9.452798036366e-02,5.731742772025e-02,1.649201370742e+00,second_order,-2.871326275121e+09,2.438479321859e+11,8.672095293737e+12,-84.47220951465876,-98.85992074014214,-99.98426613327925
MFM_t_8_mxi_1130,maximin,20260712,3.764537599697e+08,1.205138167697e-01,7.654599705611e-02,1.574397374187e+00,second_order,-6.790807414988e+09,2.195824163730e+11,1.707490580267e+13,-63.27612236899416,-98.9733710001466,-99.96902083255902
