folder,design,seed,Ec,Pr,Pc0,rp,transition_order,alpha,beta,gamma,alpha_change_percent,beta_change_percent,gamma_change_percent
MFIS_t_7_nomi_15_var_3_oat_1,variation-oat-ec-minus-L1,20260712,1.369233005328e+09,3.887452058294e-01,2.443934669377e-01,1.590653018268e+00,second_order,-7.841770565330e+09,2.807889287787e+10,1.575615700028e+11,-9.99999999999771,-9.999999999999998,-9.999999999988585
MFIS_t_7_nomi_15_var_3_oat_2,variation-oat-ec-plus-L1,20260712,1.673507006512e+09,3.887452058294e-01,2.443934669377e-01,1.590653018268e+00,second_order,-9.584386246514e+09,3.431864685073e+10,1.925752522256e+11,9.9999999999977,10.000000000000009,9.999999999988574
MFIS_t_7_nomi_15_var_3_oat_3,variation-oat-pr-minus-L1,20260712,1.521370005920e+09,3.498706852464e-01,2.199541202439e-01,1.590653018268e+00,second_order,-9.681198228802e+09,4.279666648052e+10,2.964798914701e+11,11.11111111110854,37.17421124828127,69.35087808428287
MFIS_t_7_nomi_15_var_3_oat_4,variation-oat-pr-plus-L1,20260712,1.521370005920e+09,4.276197264123e-01,2.688328136315e-01,1.590653018268e+00,second_order,-7.920980369020e+09,2.344009756897e+10,1.087037094549e+11,-9.090909090909093,-24.868519909844455,-37.907867694080586
MFIS_t_7_nomi_15_var_3_oat_5,variation-oat-rp-minus-L1,20260712,1.521370005920e+09,3.887452058294e-01,2.475054651205e-01,1.570653018268e+00,second_order,-8.458920184866e+09,2.531557859399e+10,2.028695858802e+11,-2.9169738778346943,-18.857125764570583,15.880177691145448
MFIS_t_7_nomi_15_var_3_oat_6,variation-oat-rp-plus-L1,20260712,1.521370005920e+09,3.887452058293e-01,2.413587541328e-01,1.610653018268e+00,second_order,-8.951807004962e+09,3.682534655087e+10,1.482896808540e+11,2.7398881074884196,18.034610694726005,-15.296151995537222
