folder,design,seed,Ec,Pr,Pc0,rp,transition_order,alpha,beta,gamma,alpha_change_percent,beta_change_percent,gamma_change_percent
MFM_t_8_mxi_48,maximin,20260712,2.417844386004e+08,5.627041535306e-02,3.508393512911e-02,1.603879814108e+00,second_order,-9.741526339631e+09,1.831249769283e+12,3.932970773255e+14,-35.89667107834417,37.47158425622219,268.44080853172034
MFM_t_8_mxi_49,maximin,20260712,6.321295983922e+07,1.178719172625e-01,7.643555659294e-02,1.542108444245e+00,second_order,-1.105107580554e+09,2.442328857644e+10,3.966980940770e+12,-92.72792863661736,-98.16654820676663,-96.2837311805458
MFM_t_8_mxi_50,maximin,20260712,7.753306868821e+07,5.175168141134e-02,3.091947517973e-02,1.673756786314e+00,second_order,-3.684666385463e+09,1.151010272772e+12,8.392482198460e+13,-75.7533498305102,-13.5938699639501,-21.37920404047231
MFM_t_8_mxi_51,maximin,20260712,4.405390053518e+08,4.045677136947e-02,2.336052973609e-02,1.731843062915e+00,second_order,-2.828569643664e+10,1.727228954464e+13,5.700171938381e+12,86.13174560535293,1196.6276076930376,-94.66007738468706
MFM_t_8_mxi_52,maximin,20260712,3.961851845973e+08,5.246991766252e-02,3.252809056651e-02,1.613064792575e+00,second_order,-1.732517554010e+10,3.970303838148e+12,8.436636245212e+14,14.006921251575143,198.04998081854612,690.344311890565
MFM_t_8_mxi_53,maximin,20260712,3.166865487877e+08,9.551802044465e-02,5.706885835326e-02,1.673732806312e+00,second_order,-8.153973276817e+09,7.476369394688e+11,1.601076122309e+13,-46.34343605316461,-43.87503210035033,-85.00111455096967
MFM_t_8_mxi_54,maximin,20260712,3.522852623004e+08,8.233252242864e-02,5.299715622479e-02,1.553527175674e+00,second_order,-8.995073220054e+09,4.884915162575e+11,1.236944679692e+14,-40.8086456684219,-63.32903148327181,15.877011086342407
MFM_t_8_mxi_55,maximin,20260712,5.464067673662e+08,1.091908620905e-01,7.082177908691e-02,1.541769544598e+00,second_order,-1.030558622673e+10,2.637867174263e+11,5.037339979727e+13,-32.18492045389439,-80.19757951175595,-52.81018543029378
MFM_t_8_mxi_56,maximin,20260712,2.978499971789e+08,1.308371217822e-01,7.849878755094e-02,1.666740670323e+00,second_order,-5.558279898857e+09,2.646427786745e+11,3.508185212893e+12,-63.42418711680507,-80.13331515088916,-96.71353114264926
MFM_t_8_mxi_57,maximin,20260712,4.224290501007e+08,4.040867690251e-02,2.701790269478e-02,1.495625969159e+00,second_order,-1.955341613652e+10,2.595878468345e+10,7.317818824798e+15,28.66967890258083,-98.0512787956843,6755.334656519217
MFM_t_8_mxi_58,maximin,20260712,1.976536789220e+08,2.144599185796e-02,1.250590980116e-02,1.714868586049e+00,second_order,-2.358297631363e+10,4.893865831214e+13,5.079942977681e+15,55.185874869944264,3573.816102201039,4658.891956989559
MFM_t_8_mxi_59,maximin,20260712,1.854795057418e+08,1.375353223914e-01,9.134388696700e-02,1.505687210805e+00,second_order,-2.582379161834e+09,1.058895642555e+10,6.657315371958e+12,-83.00686206246553,-99.20508898356863,-93.76342515694606
MFM_t_8_mxi_60,maximin,20260712,1.899914431458e+08,8.700785209780e-02,5.344306986783e-02,1.628047421546e+00,second_order,-5.104523680283e+09,4.626786879645e+11,2.795086452308e+13,-66.4100933408802,-65.26679576813063,-73.81562254651296
MFM_t_8_mxi_61,maximin,20260712,1.882657220528e+08,9.254506985059e-02,6.169858641957e-02,1.499954459593e+00,second_order,-3.844443005226e+09,1.587733307056e+10,5.055690359133e+13,-74.70195266197922,-98.80809151892579,-52.63827902633098
MFM_t_8_mxi_62,maximin,20260712,3.192549102434e+08,1.375124829886e-01,8.816340755617e-02,1.559745554311e+00,second_order,-4.931521817667e+09,1.042241799650e+11,8.279847368142e+12,-67.54851815406533,-92.17590992887659,-92.24343674358731
MFM_t_8_mxi_63,maximin,20260712,4.354530760990e+08,7.465608005365e-02,4.978971063005e-02,1.499427875939e+00,second_order,-1.100917338396e+10,6.201456501616e+10,3.432735958756e+14,-27.555021874091768,-95.34457798016818,221.57879756457783
MFM_t_8_mxi_64,maximin,20260712,2.709989024293e+08,2.765122695937e-02,1.657548109874e-02,1.668200566527e+00,second_order,-2.396574138905e+10,2.568921294464e+13,7.396559690723e+15,57.70462959830236,1828.4845033333902,6829.099121038451
MFM_t_8_mxi_65,maximin,20260712,2.962590651765e+08,3.381051603567e-02,2.164750356834e-02,1.561866749620e+00,second_order,-1.867706141974e+10,6.700869377737e+12,8.430521007683e+15,22.90289732203432,403.033034981452,7797.714362732659
MFM_t_8_mxi_66,maximin,20260712,1.677949233040e+08,1.357567897559e-01,7.899871524806e-02,1.718468323562e+00,second_order,-3.172983830016e+09,1.659908782798e+11,3.350028615369e+11,-79.12043564557918,-87.53909521684729,-99.68616922860338
MFM_t_8_mxi_67,maximin,20260712,2.741540974582e+08,1.165088801916e-01,7.790483017129e-02,1.495528325207e+00,second_order,-4.400244117176e+09,4.553508868873e+08,2.384680336916e+13,-71.04454824174927,-99.96581689245079,-77.66030814676334
MFM_t_8_mxi_68,maximin,20260712,1.832849755745e+08,2.296865617933e-02,1.514939617262e-02,1.516143344435e+00,second_order,-1.563239285014e+10,4.437978450644e+12,4.775495811728e+16,2.867701196712402,233.15822818854443,44636.85769489519
MFM_t_8_mxi_69,maximin,20260712,1.791272099189e+08,9.469820335930e-02,5.479053126965e-02,1.728368043983e+00,second_order,-4.898689420505e+09,5.410071903131e+11,5.853273833668e+11,-67.76456909733486,-59.38668946537582,-99.45166514877268
MFM_t_8_mxi_70,maximin,20260712,1.400191357400e+08,6.246685745601e-02,4.167548520399e-02,1.498887347088e+00,second_order,-4.225353963415e+09,2.955786772966e+10,2.699260972998e+14,-72.1953988026199,-97.78109629161992,152.86684103843967
MFM_t_8_mxi_71,maximin,20260712,3.156597290338e+08,5.367947197399e-02,3.578496193482e-02,1.500056701800e+00,second_order,-1.111553654064e+10,1.394171978751e+11,1.290360064311e+15,-26.85510769431223,-89.53397653016096,1108.8096576378061
MFM_t_8_mxi_72,maximin,20260712,4.640063046852e+08,1.464129797155e-01,8.706137514471e-02,1.681721423216e+00,second_order,-7.857480662567e+09,3.154282914701e+11,2.384411596558e+12,-48.294481804258815,-76.32085602140116,-97.76628257071648
MFM_t_8_mxi_73,maximin,20260712,2.998701341284e+08,5.023683587284e-02,2.941219270952e-02,1.708027564248e+00,second_order,-1.517855833457e+10,5.627852470032e+12,1.531297906254e+14,-0.11872025443422363,322.4818525539046,43.452029320883526
MFM_t_8_mxi_74,maximin,20260712,6.620562621302e+07,5.052857799971e-02,2.923411298984e-02,1.728411531325e+00,second_order,-3.393395025275e+09,1.316487811817e+12,4.943005210036e+12,-77.67003754007673,-1.1715014629870346,-95.36939138081897
MFM_t_8_mxi_75,maximin,20260712,2.759977820318e+08,1.136632946254e-01,6.563835886146e-02,1.731659605709e+00,second_order,-6.306523644900e+09,4.876494274930e+11,3.842007373601e+10,-58.50042945359034,-63.392246932350346,-99.9640080645211
MFM_t_8_mxi_76,maximin,20260712,4.335103972407e+08,7.150669507448e-02,4.145032542488e-02,1.725117820946e+00,second_order,-1.565572924165e+10,3.006221442393e+12,1.087384154645e+13,3.0212644401565347,125.67649222017438,-89.81338229497163
MFM_t_8_mxi_77,maximin,20260712,2.274546304121e+08,8.561880737628e-02,5.521078955032e-02,1.550762234585e+00,second_order,-5.558484964041e+09,2.682197479504e+11,6.684875364412e+13,-63.42283770188979,-79.86479272350542,-37.376069485527175
MFM_t_8_mxi_78,maximin,20260712,5.261546784652e+08,5.194033148954e-02,3.463393210969e-02,1.499694903975e+00,second_order,-1.913197333718e+10,2.369608383856e+11,2.540864329109e+15,25.89640852934909,-82.21139333041091,2280.282391500065
MFM_t_8_mxi_79,maximin,20260712,5.613379281594e+08,9.064089167178e-02,5.476162403395e-02,1.655189985154e+00,second_order,-1.493495343463e+10,1.415042214277e+12,4.902732406233e+13,-1.7217426642029632,6.226959450898151,-54.071189543262975
MFM_t_8_mxi_80,maximin,20260712,4.644099079993e+08,1.303123855533e-01,8.235376665093e-02,1.582348820858e+00,second_order,-7.840189566550e+09,2.333130623253e+11,1.344901154584e+13,-48.408264467955405,-82.4852312101108,-87.40096234226337
MFM_t_8_mxi_81,maximin,20260712,4.531195734952e+08,9.330995042206e-02,5.913982861177e-02,1.577785269460e+00,second_order,-1.061098882466e+10,5.911022772678e+11,7.208277824679e+13,-30.17524327332881,-55.626060477112695,-32.47283382052718
MFM_t_8_mxi_82,maximin,20260712,4.264769832359e+08,2.003226229985e-02,1.301024441804e-02,1.539729897162e+00,second_order,-4.368151931059e+10,3.197806329271e+13,1.915671345720e+17,187.44271714102635,2300.587345338375,179360.14353775195
MFM_t_8_mxi_83,maximin,20260712,4.000957899440e+08,1.315077243575e-01,7.644442110881e-02,1.720305058891e+00,second_order,-7.823080588418e+09,4.383536906024e+11,8.093439351333e+11,-48.52084871958825,-67.092868857934,-99.24180638242078
MFM_t_8_mxi_84,maximin,20260712,4.212200828206e+08,8.682373373626e-02,5.170492547960e-02,1.679215914749e+00,second_order,-1.199822809766e+10,1.357792133501e+12,3.101879081663e+13,-21.046627047308718,1.9292063889797317,-70.9415883640118
MFM_t_8_mxi_85,maximin,20260712,2.191295770110e+08,1.424480587973e-01,8.953715679445e-02,1.590937928980e+00,second_order,-3.426264567802e+09,9.157294197083e+10,3.808485257201e+12,-77.45374216472672,-93.12563604436002,-96.43220997982918
MFM_t_8_mxi_86,maximin,20260712,5.081490193873e+08,1.253920797203e-01,8.372295724976e-02,1.497702468228e+00,second_order,-7.617746728007e+09,8.840317510892e+09,3.025161249500e+13,-49.87203163834001,-99.33635898612226,-71.66028122344395
MFM_t_8_mxi_87,maximin,20260712,3.088122908569e+08,5.743584094733e-02,3.490688476081e-02,1.645401511504e+00,second_order,-1.282603328804e+10,2.901298794673e+12,2.991026319587e+14,-15.599321712199066,117.79996830280983,180.19942660703805
MFM_t_8_mxi_88,maximin,20260712,6.289561784551e+07,1.436305319682e-01,8.831027589515e-02,1.626430565552e+00,second_order,-1.021652626672e+09,3.369480391755e+10,7.672670680375e+11,-93.27709723426057,-97.47053725087322,-99.28122400290928
MFM_t_8_mxi_89,maximin,20260712,7.094221571225e+07,1.481402422589e-01,8.835811007719e-02,1.676589077443e+00,second_order,-1.181199934088e+09,4.549215362428e+10,3.796678559754e+11,-92.2272090371467,-96.58491237249093,-99.64432704971944
MFM_t_8_mxi_90,maximin,20260712,2.960506090651e+08,1.039008327664e-01,6.586954917151e-02,1.577372762881e+00,second_order,-6.222272473394e+09,2.784868316489e+11,2.759475120893e+13,-59.054837497134,-79.09404463364946,-74.14922959563361
MFM_t_8_mxi_91,maximin,20260712,5.581101118459e+08,1.067938013244e-01,6.175836611180e-02,1.729219991524e+00,second_order,-1.354431654266e+10,1.178822757436e+12,7.683585238252e+11,-10.872716648010794,-11.50599184213661,-99.28020152683183
MFM_t_8_mxi_92,maximin,20260712,7.982131329156e+07,2.177786395828e-02,1.350686791965e-02,1.612354847018e+00,second_order,-8.402290990709e+09,1.112926849829e+13,1.388811789604e+16,-44.709401351032355,735.4721446172941,12910.39260550098
MFM_t_8_mxi_93,maximin,20260712,5.266130351968e+08,5.610751803927e-02,3.243734723096e-02,1.729719685144e+00,second_order,-2.433565315595e+10,7.683435554404e+12,1.491248729537e+13,60.13880416590713,476.79409762222883,-86.0299778638378
MFM_t_8_mxi_94,maximin,20260712,3.724842216092e+08,1.258516955032e-01,8.393541287400e-02,1.499387340742e+00,second_order,-5.585807045908e+09,1.096409948398e+10,2.157414449272e+13,-63.24304694429368,-99.17692706298841,-79.78933559758099
MFM_t_8_mxi_95,maximin,20260712,1.937942656787e+08,8.417242042667e-02,5.003888828924e-02,1.682140097520e+00,second_order,-5.710732880772e+09,6.946322366800e+11,1.572331583868e+13,-62.42098255685573,-47.85408541554038,-85.27039346491667
MFM_t_8_mxi_96,maximin,20260712,2.325801791485e+08,1.497972579071e-01,8.897307704468e-02,1.683624562427e+00,second_order,-3.856843148992e+09,1.488791380067e+11,1.025010239320e+12,-74.62035451536497,-88.82367042017691,-99.03977013026262
MFM_t_8_mxi_97,maximin,20260712,8.459203929193e+07,2.041261845403e-02,1.319787883153e-02,1.546659028666e+00,second_order,-8.609165379839e+09,6.857898665279e+12,3.312818302992e+16,-43.348081107210135,414.8211947918293,30934.490832559164
MFM_t_8_mxi_98,maximin,20260712,5.505217856872e+08,2.327859817299e-02,1.384817041278e-02,1.680987269734e+00,second_order,-5.859188559128e+10,9.281070877422e+13,2.825966842593e+16,285.55918069201874,6867.282882514944,26373.665033291865
MFM_t_8_mxi_99,maximin,20260712,4.230576099001e+08,1.024673256556e-01,6.835967987583e-02,1.498943907311e+00,second_order,-7.783903642049e+09,2.055514281434e+10,6.865059857629e+13,-48.77864945755076,-98.4569291995561,-35.688100665184116
MFM_t_8_mxi_100,maximin,20260712,2.181537381108e+08,3.314313868270e-02,2.036318632190e-02,1.627600816433e+00,second_order,-1.537851519683e+10,9.584183887388e+12,4.019951982876e+15,1.1970797613650053,619.4829263066915,3665.8921060420894
MFM_t_8_mxi_101,maximin,20260712,1.185081903894e+08,1.064790937219e-01,6.443999810886e-02,1.652375804574e+00,second_order,-2.675756530444e+09,1.815515797208e+11,4.802663509262e+12,-82.39239981444042,-86.37095621412134,-95.50086352410442
MFM_t_8_mxi_102,maximin,20260712,1.256894416610e+08,1.136124802757e-01,7.589398780823e-02,1.496989202396e+00,second_order,-2.076056485382e+09,2.051525332311e+09,1.230154964836e+13,-86.33867762580827,-99.84599236963454,-88.4759049585213
MFM_t_8_mxi_103,maximin,20260712,3.627969470940e+08,1.496641352667e-01,8.883526850845e-02,1.684737804923e+00,second_order,-6.028216317404e+09,2.339937503703e+11,1.568385375126e+12,-60.33180839091392,-82.43413208343785,-98.5307361559097
MFM_t_8_mxi_104,maximin,20260712,5.548059207313e+08,1.395542256750e-01,8.448897237262e-02,1.651744858010e+00,second_order,-9.551205082734e+09,3.762602937366e+11,5.861976941821e+12,-37.14906476967135,-71.7542087702574,-94.50849841365248
MFM_t_8_mxi_105,maximin,20260712,5.330247461841e+08,2.116704707720e-02,1.302419682731e-02,1.625209397390e+00,second_order,-5.866393415763e+10,8.850776864876e+13,9.469092118142e+16,286.03329047584987,6544.261956626577,88606.48060224924
MFM_t_8_mxi_106,maximin,20260712,3.049425150157e+08,5.975163054361e-02,3.818104462964e-02,1.564955362620e+00,second_order,-1.093242793453e+10,1.301953178909e+12,4.929983058992e+14,-28.060039118467238,-2.2626136891623294,361.84094645570025
MFM_t_8_mxi_107,maximin,20260712,1.610709527741e+08,1.055256583738e-01,6.620923905805e-02,1.593820739750e+00,second_order,-3.413420330351e+09,1.699376756198e+11,1.226624406487e+13,-77.53826263404163,-87.24280986453267,-88.50897923869444
MFM_t_8_mxi_108,maximin,20260712,4.837110499150e+08,6.177343676054e-02,3.742330403448e-02,1.650667634895e+00,second_order,-1.878997906613e+10,3.760408827412e+12,3.049417446616e+14,23.645942793065867,182.293200865666,185.66950896817343
MFM_t_8_mxi_109,maximin,20260712,4.782893169352e+08,6.710169856218e-02,4.213948529474e-02,1.592371100236e+00,second_order,-1.590774158923e+10,1.937290997287e+12,3.543903892219e+14,4.679611381489268,45.43207979031465,231.99301258148984
MFM_t_8_mxi_110,maximin,20260712,1.020470557383e+08,1.153805856635e-01,6.668291993915e-02,1.730286942575e+00,second_order,-2.294323709991e+09,1.715498443372e+11,5.944681030330e+10,-84.90238774636647,-87.12178465465315,-99.94431021201143
MFM_t_8_mxi_111,maximin,20260712,3.844325616313e+08,1.364242371750e-01,8.349996670096e-02,1.633823851254e+00,second_order,-6.632876798456e+09,2.518259488923e+11,5.617934564963e+12,-56.35288883031955,-81.0954722115239,-94.73711737837249
MFM_t_8_mxi_112,maximin,20260712,3.638615895632e+08,2.952886807119e-02,1.755365198651e-02,1.682206534223e+00,second_order,-3.056602522891e+10,3.021671899847e+13,5.548353665259e+15,101.13726543089837,2168.363552270194,5097.699215944361
MFM_t_8_mxi_113,maximin,20260712,1.446213717006e+08,5.786522099539e-02,3.666749822224e-02,1.578106601238e+00,second_order,-5.463801960411e+09,7.938082286607e+11,2.502594462812e+14,-64.04589157593128,-40.40896189036044,134.44311703906897
MFM_t_8_mxi_114,maximin,20260712,4.756352971129e+08,1.100764506494e-01,6.769250662915e-02,1.626124605674e+00,second_order,-1.007738488482e+10,5.649475038501e+11,2.201383352178e+13,-33.68658099155651,-57.589494519756435,-79.37743479610283
MFM_t_8_mxi_115,maximin,20260712,5.004855644622e+08,6.508168398704e-02,4.222352492299e-02,1.541360748676e+00,second_order,-1.582538709897e+10,1.131728352226e+12,6.149101018652e+14,4.137684296014488,-15.041360202269182,476.0479499267501
MFM_t_8_mxi_116,maximin,20260712,1.376439050160e+08,6.092857689108e-02,3.717188682196e-02,1.639103690994e+00,second_order,-5.350429619270e+09,1.044763291860e+12,1.068102612059e+14,-64.79192912912389,-21.569811331102862,0.05988161874019848
MFM_t_8_mxi_117,maximin,20260712,3.385920579690e+08,1.045195375727e-01,6.841855499298e-02,1.527649006668e+00,second_order,-6.496396524456e+09,1.325988994799e+11,4.229760968076e+13,-57.250986273216895,-90.04582493994222,-60.375587798124954
MFM_t_8_mxi_118,maximin,20260712,3.864155283375e+08,9.636258621167e-02,5.872347082792e-02,1.640955223748e+00,second_order,-9.517568183407e+09,7.494662573174e+11,2.966900453937e+13,-37.37040967459565,-43.7377055450254,-72.20606851403109
MFM_t_8_mxi_119,maximin,20260712,2.299368802303e+08,1.445390712673e-01,9.365319766158e-02,1.543343685815e+00,second_order,-3.285465320215e+09,4.936113885194e+10,5.164855092834e+12,-78.38026026520879,-96.29446836117587,-95.16156235054342
MFM_t_8_mxi_120,maximin,20260712,6.352400489749e+07,4.748421620122e-02,3.164705933656e-02,1.500430599135e+00,second_order,-2.530975183281e+09,4.372303520044e+10,4.784496352659e+14,-83.34512180022953,-96.7177197680421,348.211747867076
MFM_t_8_mxi_121,maximin,20260712,1.300605431461e+08,9.642352624866e-02,6.265875485237e-02,1.538867576859e+00,second_order,-2.763172921677e+09,8.586218186344e+10,2.273011813736e+13,-81.81716329759645,-93.55434175804183,-78.70641917427884
MFM_t_8_mxi_122,maximin,20260712,4.909473929051e+08,1.246217398819e-01,7.220968865949e-02,1.725831286569e+00,second_order,-1.017969253290e+10,6.447925402590e+11,6.869504411521e+11,-33.01335375924975,-51.59554228328741,-99.35646464072289
MFM_t_8_mxi_123,maximin,20260712,3.682463998402e+08,1.093687542304e-01,6.426342189567e-02,1.701881894929e+00,second_order,-8.512862168695e+09,6.538020086820e+11,4.839270666022e+12,-43.98179662621055,-50.91920314146672,-95.46656992973952
MFM_t_8_mxi_124,maximin,20260712,2.394790348002e+08,3.859779174861e-02,2.579960809089e-02,1.496061165450e+00,second_order,-1.161727463516e+10,4.336400608930e+10,5.205142049317e+15,-23.553460602860767,-96.7446720175552,4776.178481198362
MFM_t_8_mxi_125,maximin,20260712,3.932359917819e+08,7.628015414135e-02,4.783707461232e-02,1.594582335135e+00,second_order,-1.154069488091e+10,1.105842157733e+12,1.508166524170e+14,-24.057387503459104,-16.98463207430373,41.285080820925145
MFM_t_8_mxi_126,maximin,20260712,1.586391920573e+08,3.972940238921e-02,2.352936879292e-02,1.688502685256e+00,second_order,-9.966710893189e+09,5.559615987262e+12,4.781483972632e+14,-34.41486227328257,317.3593523096386,347.9295480245803
MFM_t_8_mxi_127,maximin,20260712,1.514013870024e+08,7.136823223795e-02,4.633283202610e-02,1.540338224906e+00,second_order,-4.357520264448e+09,2.542528488901e+11,1.180474748407e+14,-71.32568911113044,-80.91328527387878,10.586906394525242
MFM_t_8_mxi_128,maximin,20260712,3.456653461867e+08,7.050493880852e-02,4.142824616740e-02,1.701856712052e+00,second_order,-1.239528078010e+10,2.290557031964e+12,4.083496463210e+13,-18.433853872520867,71.95169621051237,-61.745794075750574
MFM_t_8_mxi_129,maximin,20260712,3.925550984405e+08,3.067936538791e-02,1.881861579810e-02,1.630266844122e+00,second_order,-2.999107160609e+10,2.211639346803e+13,1.035623277020e+16,97.35382945655967,1560.2736006211017,9601.721663284254
MFM_t_8_mxi_130,maximin,20260712,4.626383701401e+08,9.325181002624e-02,6.081204226876e-02,1.533443156112e+00,second_order,-1.006078613036e+10,2.980932466837e+11,9.876656447971e+13,-33.79580775743922,-77.62219465358132,-7.475455652349272
