folder,design,seed,Ec,Pr,Pc0,rp,transition_order,alpha,beta,gamma,alpha_change_percent,beta_change_percent,gamma_change_percent
MFM_t_8_mxi_660,maximin,20260712,5.125313648175e+08,2.569858355148e-02,1.680304828897e-02,1.529400089171e+00,second_order,-4.013184861174e+10,1.419547582171e+13,7.051897436052e+16,117.02825709219371,-33.630900934573795,27.943260110912327
MFM_t_8_mxi_661,maximin,20260712,3.216348970866e+08,2.124402527388e-02,1.277893545665e-02,1.662425273682e+00,second_order,-3.679751428450e+10,6.535263170845e+13,3.585687467885e+16,98.99657421098507,205.54772115570725,-34.94452400361509
MFM_t_8_mxi_662,maximin,20260712,5.619357274838e+08,3.984032566905e-02,2.516834244562e-02,1.582953893572e+00,second_order,-3.105700592088e+10,9.939764494310e+12,6.065053804550e+15,67.9525887461552,-53.52792518578647,-88.9961139744447
MFM_t_8_mxi_663,maximin,20260712,5.622987512871e+08,3.473878459638e-02,2.137609838434e-02,1.625122787694e+00,second_order,-3.770428288670e+10,2.111012450845e+13,8.397119683547e+15,103.90027080431419,-1.3023612324375988,-84.76502419955794
MFM_t_8_mxi_664,maximin,20260712,4.473699992154e+08,4.087588556484e-02,2.615488773987e-02,1.562839266273e+00,second_order,-2.336533926678e+10,5.802075048410e+12,4.897020878982e+15,26.356971653521775,-72.87315349556391,-91.1152874560392
MFM_t_8_mxi_665,maximin,20260712,4.350293766949e+08,3.471006634491e-02,2.029444785786e-02,1.710323266147e+00,second_order,-3.193753738415e+10,2.497269977603e+13,1.275019336120e+15,72.71439801731904,16.756606554300625,-97.68672003461565
MFM_t_8_mxi_666,maximin,20260712,3.897484296448e+08,2.788909965379e-02,1.820758501192e-02,1.531729750845e+00,second_order,-2.824744678749e+10,8.989981412083e+12,3.513367579664e+16,52.758827606063804,-57.96851233247333,-36.256630759812005
MFM_t_8_mxi_667,maximin,20260712,5.105459507365e+08,2.101885967772e-02,1.312183440680e-02,1.601823268462e+00,second_order,-5.491734712649e+10,7.297131398326e+13,1.161958361853e+17,196.9864719240094,241.16787823924497,110.81523416460497
MFM_t_8_mxi_668,maximin,20260712,3.458384973258e+08,2.049310566072e-02,1.256065046537e-02,1.631532197893e+00,second_order,-3.961495177974e+10,6.589460475262e+13,6.770534252046e+16,114.23294059355081,208.0816455631088,22.83846053557026
MFM_t_8_mxi_669,maximin,20260712,4.940460388555e+08,3.232026436258e-02,2.034486489696e-02,1.588620250184e+00,second_order,-3.393453731106e+10,1.729863445168e+13,1.453864163113e+16,83.51393575462947,-19.12248676692515,-73.62240127938684
MFM_t_8_mxi_670,maximin,20260712,4.595385205528e+08,2.210861185887e-02,1.418708911718e-02,1.558361385924e+00,second_order,-4.405103270175e+10,3.539347964304e+13,1.119681701793e+17,138.222737827614,65.47760611916569,103.14493866792876
MFM_t_8_mxi_671,maximin,20260712,3.699942172456e+08,2.587891593655e-02,1.636636980814e-02,1.581225173324e+00,second_order,-3.140087070380e+10,2.346126146720e+13,3.497802610228e+16,69.81216853363306,9.690073518711628,-36.53902751206588
MFM_t_8_mxi_672,maximin,20260712,3.831658624802e+08,1.126828430798e-01,7.472441456950e-02,1.507978934717e+00,second_order,-6.544769780229e+09,4.839768188499e+10,3.678251102460e+13,-64.60666459164202,-99.77372293934316,-99.93326513299111
MFM_t_8_mxi_673,maximin,20260712,1.678996825864e+08,7.763829308374e-02,4.929297086982e-02,1.575037813987e+00,second_order,-4.705912022637e+09,3.689309240673e+11,6.831503684887e+13,-74.55098831397125,-98.27511149641954,-99.87605536512262
MFM_t_8_mxi_674,maximin,20260712,5.503805877189e+08,3.502865510476e-02,2.067343817509e-02,1.694379754741e+00,second_order,-3.944303282025e+10,2.884846636493e+13,2.687246732760e+15,113.30322333830574,34.87724864646451,-95.12450215237112
MFM_t_8_mxi_675,maximin,20260712,3.823642972465e+08,1.259245747971e-01,7.789787921376e-02,1.616534058027e+00,second_order,-6.997994019150e+09,2.842177574065e+11,9.907372880368e+12,-62.155681892176084,-98.67117687815603,-99.98202495715594
MFM_t_8_mxi_676,maximin,20260712,1.199830290017e+08,2.595012463829e-02,1.514343087234e-02,1.713622550732e+00,second_order,-1.181758187617e+10,1.668993936375e+13,1.275530301413e+15,-36.09192483400351,-21.968361403242763,-97.68579298532171
MFM_t_8_mxi_677,maximin,20260712,4.037484319355e+08,1.244695921761e-01,7.334451405244e-02,1.697053880364e+00,second_order,-8.163774699069e+09,4.769097056843e+11,3.229545370052e+12,-55.851278834088205,-97.7702707609549,-99.99414060446755
MFM_t_8_mxi_678,maximin,20260712,6.482208997545e+07,4.601280641673e-02,3.020642269690e-02,1.523278902584e+00,second_order,-2.800678816212e+09,2.591235239365e+11,5.024196638569e+14,-84.8542625574515,-98.78850169967376,-99.08845512402024
MFM_t_8_mxi_679,maximin,20260712,3.439573591790e+08,5.729004284923e-02,3.770398594284e-02,1.519469133478e+00,second_order,-1.184324830909e+10,6.190702691344e+11,9.107788819656e+14,-35.953123821962116,-97.10561755472796,-98.34756502834095
MFM_t_8_mxi_680,maximin,20260712,3.733115197141e+08,2.162372622586e-02,1.394047590506e-02,1.551146917302e+00,second_order,-3.614588318741e+10,2.750045996407e+13,1.065105518808e+17,95.47263085525476,28.574820219043986,93.24312878083003
MFM_t_8_mxi_681,maximin,20260712,3.041673155456e+08,9.488438240819e-02,5.763688111408e-02,1.646244220266e+00,second_order,-7.654409875479e+09,6.368315903807e+11,2.369982854774e+13,-58.6058631284053,-97.02257680962482,-99.95700117087686
MFM_t_8_mxi_682,maximin,20260712,5.584129516101e+08,1.383892918787e-01,8.766398460868e-02,1.578633374886e+00,second_order,-8.828261129732e+09,2.253373009580e+11,1.230341744467e+13,-52.2578153656245,-98.94646478651,-99.97767779023091
MFM_t_8_mxi_683,maximin,20260712,4.643277115741e+08,1.207739591594e-01,7.250502640324e-02,1.665732227828e+00,second_order,-9.377014220725e+09,5.219419937537e+11,8.289964778997e+12,-49.29022401282235,-97.55972816093511,-99.98495943638365
MFM_t_8_mxi_684,maximin,20260712,5.496706675226e+08,9.441421530013e-02,5.460423223558e-02,1.729064056661e+00,second_order,-1.508652884619e+10,1.679266268326e+12,1.478417937542e+12,-18.413848992196712,-92.14880918966398,-99.9973176919765
MFM_t_8_mxi_685,maximin,20260712,2.293455198068e+08,8.099956996616e-02,4.998470521724e-02,1.620487099286e+00,second_order,-6.557914492680e+09,6.584204069816e+11,5.199261519180e+13,-64.53557955240503,-96.92164110830093,-99.9056692932696
MFM_t_8_mxi_686,maximin,20260712,4.024810687882e+08,4.018070938043e-02,2.552994735737e-02,1.573865735717e+00,second_order,-2.175815619893e+10,6.296114934697e+12,4.447652838140e+15,17.665517057993085,-70.5633343273253,-91.9305802571093
MFM_t_8_mxi_687,maximin,20260712,1.460957126559e+08,8.085973252931e-02,4.840990866641e-02,1.670313676618e+00,second_order,-4.427904812780e+09,5.594526528653e+11,1.801286181582e+13,-76.05441819077683,-97.38435195785077,-99.9673190898543
MFM_t_8_mxi_688,maximin,20260712,1.154586923022e+08,9.268067482447e-02,5.937414540417e-02,1.560960148455e+00,second_order,-2.651463722421e+09,1.252206078438e+11,2.135795148653e+13,-85.66120001130793,-99.41454735076172,-99.96125006117492
MFM_t_8_mxi_689,maximin,20260712,5.092488837249e+08,4.949578387161e-02,2.894030385867e-02,1.710271741213e+00,second_order,-2.621679569612e+10,1.007982662761e+13,2.537468911700e+14,41.77730837962406,-52.87308291652728,-99.53962455078651
MFM_t_8_mxi_690,maximin,20260712,2.835830152248e+08,1.179357469832e-01,7.261154825900e-02,1.624200968178e+00,second_order,-5.594785129456e+09,2.704381317231e+11,9.476603530742e+12,-69.74406842808744,-98.7356017240402,-99.9828065061709
MFM_t_8_mxi_691,maximin,20260712,4.337440275419e+08,1.045559535977e-01,6.306341012001e-02,1.657949568517e+00,second_order,-1.003438456516e+10,7.226592391331e+11,1.785923229533e+13,-45.73524349106568,-96.62130081196582,-99.96759782138548
MFM_t_8_mxi_692,maximin,20260712,4.375113169445e+08,2.837979939740e-02,1.895955897826e-02,1.496859680647e+00,second_order,-2.892089758968e+10,4.220851080730e+11,4.405947268749e+16,56.40076932797788,-98.02659602935637,-20.06247076728467
MFM_t_8_mxi_693,maximin,20260712,1.289309319275e+08,7.462427883058e-02,4.974655114818e-02,1.500089495819e+00,second_order,-3.266102515016e+09,2.134163297843e+10,1.014872361616e+14,-82.33730663204504,-99.90021997352162,-99.8158707217184
MFM_t_8_mxi_694,maximin,20260712,2.117328491569e+08,1.102082537886e-01,6.911067740140e-02,1.594663197244e+00,second_order,-4.301432297290e+09,1.975740375329e+11,1.289114300718e+13,-76.73836649010413,-99.07626831009615,-99.97661147403446
MFM_t_8_mxi_695,maximin,20260712,3.516377950271e+08,5.649580286266e-02,3.298561319349e-02,1.712740719151e+00,second_order,-1.589566372172e+10,4.724487422972e+12,8.011433552670e+13,-14.038143963313143,-77.91127414489041,-99.85464778292857
MFM_t_8_mxi_696,maximin,20260712,4.053729480499e+08,1.233352864254e-01,7.749062685619e-02,1.591615546668e+00,second_order,-7.327540529295e+09,2.626154661128e+11,1.440297391598e+13,-60.373533618381835,-98.7721755786518,-99.97386854453268
MFM_t_8_mxi_697,maximin,20260712,2.077472470637e+08,6.578316258181e-02,3.843774590004e-02,1.711420923404e+00,second_order,-8.055564450561e+09,1.759234583678e+12,2.363534151262e+13,-56.436466968838985,-91.77492774247956,-99.95711817033101
MFM_t_8_mxi_698,maximin,20260712,1.721689098684e+08,1.167677078651e-01,7.251084552158e-02,1.610348176540e+00,second_order,-3.371331195777e+09,1.534268947224e+11,6.882020545367e+12,-81.7682424605284,-99.28267252869689,-99.98751388328164
MFM_t_8_mxi_699,maximin,20260712,3.719196467788e+08,2.877706985349e-02,1.688246246467e-02,1.704554055057e+00,second_order,-3.275824623389e+10,3.663508143028e+13,3.528833733877e+15,77.15269372012663,71.2825536286473,-93.59760268217467
MFM_t_8_mxi_700,maximin,20260712,1.838087353767e+08,6.070038184231e-02,3.805971111901e-02,1.594872374425e+00,second_order,-6.781716351009e+09,1.028430730481e+12,2.204234105603e+14,-63.32528576013431,-95.19170601320499,-99.60008366531719
MFM_t_8_mxi_701,maximin,20260712,2.545548168192e+08,9.192785224464e-02,6.001473256830e-02,1.531754759384e+00,second_order,-5.597374022315e+09,1.640586016695e+11,5.896476418132e+13,-69.73006800387518,-99.2329653670301,-99.89301965563962
MFM_t_8_mxi_702,maximin,20260712,3.804931634497e+08,7.442165511758e-02,4.962097132623e-02,1.499802465137e+00,second_order,-9.658467261073e+09,5.968422188793e+10,3.040791500417e+14,-47.76815949516252,-99.72095419097788,-99.44830624465418
MFM_t_8_mxi_703,maximin,20260712,1.726349503485e+08,1.459154269377e-01,8.427869429774e-02,1.731344180799e+00,second_order,-3.071944652318e+09,1.440165066827e+11,1.245103249018e+10,-83.38728922691023,-99.32666957281822,-99.99997740997082
MFM_t_8_mxi_704,maximin,20260712,2.412804679474e+08,7.047474185460e-02,4.446733815302e-02,1.584865314224e+00,second_order,-7.559510604143e+09,7.858937163424e+11,1.482171413638e+14,-59.119067084112096,-96.3256562464039,-99.73108820083716
MFM_t_8_mxi_705,maximin,20260712,2.982843249949e+08,5.625801949111e-02,3.522691757805e-02,1.597017944203e+00,second_order,-1.190956209333e+10,2.135763942963e+12,5.141203454833e+14,-35.594506775585025,-90.01451374429509,-99.06722646370042
MFM_t_8_mxi_706,maximin,20260712,2.278960679716e+08,5.719219217394e-02,3.762833206254e-02,1.519923659621e+00,second_order,-7.867778931073e+09,4.197376304207e+11,6.070457832898e+14,-57.45198869064949,-98.03757135549664,-98.89863093933253
MFM_t_8_mxi_707,maximin,20260712,4.173884042279e+08,1.293189184646e-01,7.866662611208e-02,1.643885404216e+00,second_order,-7.686216833820e+09,3.406295431842e+11,7.114555591487e+12,-58.43385488629976,-98.40743091812193,-99.98709199268893
MFM_t_8_mxi_708,maximin,20260712,5.522527717740e+08,1.300932721431e-01,8.656927964718e-02,1.502764868476e+00,second_order,-8.074799859622e+09,2.686199838600e+10,2.660393666877e+13,-56.33244416781249,-99.87441022376656,-99.95173221930618
MFM_t_8_mxi_709,maximin,20260712,3.637934369264e+08,8.601550659000e-02,5.388363096724e-02,1.596319792226e+00,second_order,-9.490982080476e+09,7.244158932083e+11,7.547038357296e+13,-48.67389940227223,-96.61308780453975,-99.86307335006347
MFM_t_8_mxi_710,maximin,20260712,2.277270343954e+08,2.750259142253e-02,1.772587219133e-02,1.551550813729e+00,second_order,-1.734841552651e+10,8.207793979433e+12,1.947128784932e+16,-6.181835243737266,-61.625527839194525,-64.67305333648325
MFM_t_8_mxi_711,maximin,20260712,3.843293545525e+08,3.444278023322e-02,1.995549703339e-02,1.725979572225e+00,second_order,-2.883736328460e+10,2.392239361793e+13,3.255162635220e+14,55.94902575607532,11.846036853681108,-99.40941268145494
MFM_t_8_mxi_712,maximin,20260712,4.465422926064e+08,1.166613431047e-01,7.348727798850e-02,1.587503936708e+00,second_order,-8.483836731385e+09,3.289640148836e+11,2.163100638580e+13,-54.120421486674445,-98.46197157693162,-99.96075465501907
MFM_t_8_mxi_713,maximin,20260712,1.913456977744e+08,1.232656372462e-01,8.231041571761e-02,1.497570339933e+00,second_order,-2.917061432125e+09,3.308208532783e+09,1.241733955906e+13,-84.22487923320463,-99.98453290170764,-99.97747110023228
MFM_t_8_mxi_714,maximin,20260712,2.562419405393e+08,5.354116864656e-02,3.453763745672e-02,1.550226726239e+00,second_order,-1.000443245507e+10,1.224667896788e+12,7.902105803958e+14,-45.8972209347652,-94.27422469066777,-98.56631326892105
MFM_t_8_mxi_715,maximin,20260712,3.939743029741e+08,7.795300246652e-02,5.094920386700e-02,1.530014142518e+00,second_order,-1.018192570123e+10,3.976125386185e+11,2.103065847237e+14,-44.937358601175326,-98.14101434170539,-99.61843872069407
MFM_t_8_mxi_716,maximin,20260712,4.685457359768e+08,1.031617506860e-01,6.785328692991e-02,1.520364824663e+00,second_order,-8.975920087845e+09,1.495737685565e+11,6.519630762060e+13,-51.45929330815968,-99.30068731843892,-99.88171370585272
MFM_t_8_mxi_717,maximin,20260712,5.145036842921e+08,4.088870499770e-02,2.506054275810e-02,1.631596944742e+00,second_order,-2.954011498558e+10,1.234678040981e+13,3.183204155274e+15,59.74942324854587,-42.27423564735202,-94.22468178362548
MFM_t_8_mxi_718,maximin,20260712,2.530213692405e+08,4.680019058343e-02,2.741833272643e-02,1.706894108055e+00,second_order,-1.373325134693e+10,5.847635156301e+12,1.929077246869e+14,-25.732212516087884,-72.66014314268622,-99.65000564144849
MFM_t_8_mxi_719,maximin,20260712,2.175598715519e+08,1.464679631721e-01,8.811495901229e-02,1.662237204828e+00,second_order,-3.609451915163e+09,1.347573571114e+11,1.561236414556e+12,-80.48051397321508,-99.36995952117059,-99.99716743360926
MFM_t_8_mxi_720,maximin,20260712,4.162077993895e+08,1.488501418386e-01,8.901949918614e-02,1.672107158538e+00,second_order,-6.865303359678e+09,2.576748949550e+11,2.355171752475e+12,-62.87325717350009,-98.7952745758767,-99.99572698901444
MFM_t_8_mxi_721,maximin,20260712,3.378834190103e+08,9.601589457126e-02,5.891139053248e-02,1.629835821280e+00,second_order,-8.243987950192e+09,6.193099451092e+11,2.982127216233e+13,-55.41749512640646,-97.1044969809117,-99.94589497627125
MFM_t_8_mxi_722,maximin,20260712,1.492811450749e+08,1.050282799494e-01,6.079135258627e-02,1.727684538691e+00,second_order,-3.678739139209e+09,3.296904241037e+11,3.447027165856e+11,-80.10581691854064,-98.45857534519578,-99.99937460251331
MFM_t_8_mxi_723,maximin,20260712,4.336195668956e+08,3.671568333555e-02,2.252568113516e-02,1.629947752312e+00,second_order,-2.767127030195e+10,1.422433599348e+13,4.675436610200e+15,49.64293380201734,-33.49596895882988,-91.5173099470687
MFM_t_8_mxi_724,maximin,20260712,1.869195009201e+08,1.302575262364e-01,7.680552693510e-02,1.695939490740e+00,second_order,-3.607717853947e+09,1.917676430100e+11,1.229651145816e+12,-80.48989156972304,-99.1034153517412,-99.99776903198293
MFM_t_8_mxi_725,maximin,20260712,3.531742661877e+08,5.619900686321e-02,3.324513460868e-02,1.690443053539e+00,second_order,-1.571580336198e+10,4.409240455509e+12,1.794453425826e+14,-15.010807365191125,-79.38517029859516,-99.67443057205621
MFM_t_8_mxi_726,maximin,20260712,3.324960579569e+08,5.245577895528e-02,3.226202115422e-02,1.625929717935e+00,second_order,-1.477945457782e+10,3.644779391604e+12,6.274240781936e+14,-20.074470059194017,-82.95930847608248,-98.8616584009606
MFM_t_8_mxi_727,maximin,20260712,1.489472572305e+08,1.326041966140e-01,8.707972290148e-02,1.522790750770e+00,second_order,-2.230829529924e+09,2.446089111264e+10,5.823918154854e+12,-87.93593962159093,-99.88563628821792,-99.98943360872576
MFM_t_8_mxi_728,maximin,20260712,4.037778398813e+08,1.034142041341e-01,6.693827893878e-02,1.544918778517e+00,second_order,-8.086421094116e+09,2.438468834100e+11,4.790147766099e+13,-56.26959791590187,-98.85992564355732,-99.91309188382768
MFM_t_8_mxi_729,maximin,20260712,8.968796056867e+07,1.140142367775e-01,7.300921852384e-02,1.561641654064e+00,second_order,-1.676119681145e+09,5.273985744752e+10,5.861870854473e+12,-90.93574441097616,-99.75342166281756,-99.98936475077423
MFM_t_8_mxi_730,maximin,20260712,2.184292462809e+08,1.018823673009e-01,6.103950322553e-02,1.669121829587e+00,second_order,-5.247673859745e+09,4.157802987986e+11,8.648842783569e+12,-71.62120482943426,-98.0560733442824,-99.98430832053428
MFM_t_8_mxi_731,maximin,20260712,5.186542725878e+08,1.238978274841e-01,8.039915260921e-02,1.541033996792e+00,second_order,-8.609510128324e+09,1.688639848670e+11,2.553579555126e+13,-53.44079472528605,-99.21049842351319,-99.9536701581102
MFM_t_8_mxi_732,maximin,20260712,2.349208782795e+08,3.306452035043e-02,1.999828594231e-02,1.653367715903e+00,second_order,-1.710000208783e+10,1.208301476071e+13,3.254702589416e+15,-7.525225531002199,-43.50743759951212,-94.09496148011985
MFM_t_8_mxi_733,maximin,20260712,1.047289597379e+08,1.414147718843e-01,8.387605657983e-02,1.685996906039e+00,second_order,-1.843977562227e+09,8.051178208183e+10,5.848385517752e+11,-90.02798898403682,-99.62357764487535,-99.99893892173516
MFM_t_8_mxi_734,maximin,20260712,3.042237592407e+08,7.339402134750e-02,4.288059352481e-02,1.711590612780e+00,second_order,-1.057487772566e+10,1.856197642214e+12,1.985538058652e+13,-42.812320858509665,-91.32158958611988,-99.96397619015282
MFM_t_8_mxi_735,maximin,20260712,4.656550369130e+08,5.250942687753e-02,3.157985538407e-02,1.662750707339e+00,second_order,-2.156103494929e+10,6.275797338901e+12,5.599773457607e+14,16.599508819521613,-70.65832660127877,-98.98402766270252
MFM_t_8_mxi_736,maximin,20260712,2.683634361346e+08,1.126577310815e-01,7.055616475379e-02,1.596709961130e+00,second_order,-5.348456344280e+09,2.386526718420e+11,1.439980229103e+13,-71.07618515751082,-98.88421050349812,-99.97387429884263
MFM_t_8_mxi_737,maximin,20260712,1.612972936821e+08,8.650759958913e-02,5.093748405516e-02,1.698309235208e+00,second_order,-4.698244292124e+09,5.704304910256e+11,7.667179755264e+12,-74.59245448726391,-97.33302650476021,-99.98608936130113
MFM_t_8_mxi_738,maximin,20260712,1.196237999555e+08,1.292236359379e-01,7.498205869391e-02,1.723394078380e+00,second_order,-2.386900694309e+09,1.396912326229e+11,1.944857218602e+11,-87.09192535460505,-99.34689182856825,-99.99964714266585
MFM_t_8_mxi_739,maximin,20260712,1.824037180567e+08,2.035947539604e-02,1.308952213143e-02,1.555402496104e+00,second_order,-1.889394238896e+10,1.721854990494e+13,6.842574452051e+16,2.176189937005768,-19.496911638831737,24.145492881299035
MFM_t_8_mxi_740,maximin,20260712,5.362793929772e+08,6.250224111482e-02,3.845835685263e-02,1.625192707903e+00,second_order,-1.998806547357e+10,3.458370706562e+12,4.244705782324e+14,8.093077254969462,-83.83083801405593,-99.22987890716371
MFM_t_8_mxi_741,maximin,20260712,4.579077375675e+08,4.170856813596e-02,2.491357289999e-02,1.674130334633e+00,second_order,-2.701187198355e+10,1.300837622241e+13,1.448154406539e+15,46.07698623861474,-39.1810305600969,-97.37259939474797
MFM_t_8_mxi_742,maximin,20260712,1.097711602402e+08,1.221894276725e-01,7.533846258646e-02,1.621873124000e+00,second_order,-2.084294652232e+09,9.267086621268e+10,3.143362140286e+12,-88.72838278603089,-99.56672943003841,-99.99429696753839
