folder,design,seed,Ec,Pr,Pc0,rp,transition_order,alpha,beta,gamma,alpha_change_percent,beta_change_percent,gamma_change_percent
MFM_t_8_mxi_145,maximin,20260712,2.485534780017e+08,1.013268334474e-01,6.148784139019e-02,1.647916582473e+00,second_order,-5.868207135023e+09,4.312939031986e+11,1.366098564032e+13,-61.38473591900835,-67.6228458032922,-87.2023849531582
MFM_t_8_mxi_146,maximin,20260712,3.691771046257e+08,7.294603239753e-02,4.410170773676e-02,1.654040991631e+00,second_order,-1.218963748697e+10,1.774677616383e+12,9.699526222965e+13,-19.78707298834007,33.224723115596234,-9.13481207982163
MFM_t_8_mxi_147,maximin,20260712,4.719842922281e+08,1.306648442784e-01,7.955416703562e-02,1.642463860125e+00,second_order,-8.588146663569e+09,3.703864195976e+11,7.768254159641e+12,-43.48639307553951,-72.1951594243706,-92.72269739983531
MFM_t_8_mxi_148,maximin,20260712,1.640316511837e+08,1.291270820645e-01,7.766139862565e-02,1.662693234343e+00,second_order,-3.088348760755e+09,1.486166588024e+11,2.195357253555e+12,-79.67736989735789,-88.84337468589462,-97.943388730432
MFM_t_8_mxi_149,maximin,20260712,9.814235558582e+07,1.371342624173e-01,8.966554327147e-02,1.529397552437e+00,second_order,-1.440078834385e+09,1.788731008019e+10,3.120790429959e+12,-90.52367729909632,-98.6572029135224,-97.07644268019685
MFM_t_8_mxi_150,maximin,20260712,3.133248174052e+08,4.352374548226e-02,2.697227010617e-02,1.613647843172e+00,second_order,-1.653036357549e+10,5.524845343423e+12,1.690028890713e+15,8.776725179427359,314.7491264549602,1483.2195224296725
MFM_t_8_mxi_151,maximin,20260712,3.007566414086e+08,1.269354189258e-01,7.938019115276e-02,1.599081799659e+00,second_order,-5.337117039810e+09,1.907891539673e+11,8.716752826640e+12,-64.87953148528118,-85.67749320997416,-91.83414359176533
MFM_t_8_mxi_152,maximin,20260712,2.125672230473e+08,8.164876059117e-02,5.134035876481e-02,1.590342618469e+00,second_order,-5.793727043679e+09,4.691386515488e+11,5.999224550903e+13,-61.87484615708427,-64.78184748687082,-43.799248163018675
MFM_t_8_mxi_153,maximin,20260712,3.189494019095e+08,1.075917345962e-01,6.612692261246e-02,1.627048868230e+00,second_order,-6.921467741841e+09,4.081412017702e+11,1.639386548267e+13,-54.45383938748651,-69.36091485239828,-84.64222237686185
MFM_t_8_mxi_154,maximin,20260712,2.448633346307e+08,1.474699745674e-01,8.969891618527e-02,1.644055255503e+00,second_order,-3.954925451712e+09,1.348837778623e+11,2.159967804094e+12,-73.97493182764153,-89.87429953891278,-97.97654157626947
MFM_t_8_mxi_155,maximin,20260712,6.719780290705e+07,7.356508656788e-02,4.740361662383e-02,1.551887636584e+00,second_order,-1.914928498233e+09,1.272480599633e+11,4.187012828623e+13,-87.39896735850408,-90.44751148089715,-60.77605248426995
MFM_t_8_mxi_156,maximin,20260712,1.137505668300e+08,1.247931512961e-01,7.933421833648e-02,1.573005367833e+00,second_order,-1.977355859767e+09,5.881471752779e+10,4.376451700302e+12,-86.98816913750613,-95.58478994414116,-95.90013886214368
MFM_t_8_mxi_157,maximin,20260712,6.426601546803e+07,7.288444185333e-02,4.537922480305e-02,1.606119147466e+00,second_order,-2.005000595790e+09,2.279946883713e+11,2.813227447228e+13,-86.80625518024203,-82.8844805672368,-73.64567765698196
MFM_t_8_mxi_158,maximin,20260712,8.198639996248e+07,9.540548156566e-02,5.925497794576e-02,1.610083825413e+00,second_order,-1.964215206406e+09,1.336823933466e+11,9.021233068293e+12,-87.07464014782602,-89.9644872541248,-91.54890641894058
MFM_t_8_mxi_159,maximin,20260712,2.504498430838e+08,9.684223975668e-02,5.667477790436e-02,1.708736113975e+00,second_order,-6.580512407048e+09,6.579478066305e+11,4.661509813657e+12,-56.69746848746766,-50.60797884997662,-95.63309634436742
MFM_t_8_mxi_160,maximin,20260712,2.392312126371e+08,6.832782366109e-02,4.172694037897e-02,1.637499012401e+00,second_order,-8.276833644810e+09,1.275331982139e+12,1.065621946544e+14,-45.534963303996925,-4.261062047302699,-0.17250719387408298
MFM_t_8_mxi_161,maximin,20260712,1.054238044823e+08,3.280597325599e-02,2.076268519311e-02,1.580044823242e+00,second_order,-7.045637525084e+09,3.241492520445e+12,3.070980328897e+15,-53.63675013680363,143.3382488914892,2776.8952036411642
MFM_t_8_mxi_162,maximin,20260712,1.404522654805e+08,4.077297581494e-02,2.664974385322e-02,1.529957512519e+00,second_order,-6.939107512196e+09,9.890805042544e+11,1.915852038026e+15,-54.3377623004115,-25.749907982223096,1694.7707079787062
MFM_t_8_mxi_163,maximin,20260712,4.751675354381e+08,7.175343951720e-02,4.245131079897e-02,1.690252625107e+00,second_order,-1.655768745985e+10,2.847925162983e+12,7.148828689187e+13,8.956527798183389,113.79321956268286,-33.02975348278688
MFM_t_8_mxi_164,maximin,20260712,6.985351005417e+07,2.270876250401e-02,1.356377103844e-02,1.674221898884e+00,second_order,-7.568982200363e+09,1.230024229206e+13,4.609775849091e+15,-50.19292268213418,823.3769325125623,4218.439263619123
MFM_t_8_mxi_165,maximin,20260712,2.779582481290e+08,7.681025487556e-02,4.598186754898e-02,1.670446612325e+00,second_order,-8.869790145715e+09,1.242565750830e+12,4.421080588784e+13,-41.63306084143199,-6.72081702104268,-58.58330507329559
MFM_t_8_mxi_166,maximin,20260712,4.691680115141e+08,4.874541264810e-02,2.871276037083e-02,1.697691619285e+00,second_order,-2.423829951916e+10,9.250677680436e+12,3.998678143866e+14,59.49817640560635,594.4466765290733,274.59627678971964
MFM_t_8_mxi_167,maximin,20260712,4.421913305293e+08,4.350985605322e-02,2.632768667483e-02,1.652627387685e+00,second_order,-2.444024647315e+10,9.942045110067e+12,1.567832281293e+15,60.82707205963565,646.3475026472596,1368.7457056377964
MFM_t_8_mxi_168,maximin,20260712,1.388871108749e+08,3.686398186590e-02,2.136262672520e-02,1.725629640030e+00,second_order,-9.733658409287e+09,7.042222903938e+12,8.859186179497e+13,-35.948445359826344,428.65838157558295,-17.007119882421627
MFM_t_8_mxi_169,maximin,20260712,4.992826325253e+08,3.019580759088e-02,1.973682550119e-02,1.529922205020e+00,second_order,-3.330561082633e+10,8.647846016669e+12,3.057732746697e+16,119.16488764714109,549.1922141133259,28544.84865049152
MFM_t_8_mxi_170,maximin,20260712,5.559263959772e+08,6.932147218579e-02,4.162671432069e-02,1.665312127490e+00,second_order,-1.955106813219e+10,3.297895615923e+12,1.603611506811e+14,28.654228049333817,147.57241892245747,50.22636937910128
MFM_t_8_mxi_171,maximin,20260712,1.456715218097e+08,1.496265877986e-01,9.296618376722e-02,1.609473270122e+00,second_order,-2.223524971557e+09,6.129146276108e+10,1.698478674641e+12,-85.36827313833112,-95.3988611338114,-98.40886471769863
MFM_t_8_mxi_172,maximin,20260712,2.349639051802e+08,1.294868195254e-01,7.616643145273e-02,1.700051020583e+00,second_order,-4.579897671271e+09,2.495306273161e+11,1.408824961175e+12,-69.86235250890557,-81.2677815811962,-98.68021239490321
MFM_t_8_mxi_173,maximin,20260712,5.473723532228e+08,1.338106163333e-01,8.333926081169e-02,1.605613189150e+00,second_order,-9.295442085255e+09,3.125624729498e+11,1.153753484495e+13,-38.832092560366206,-76.53599249201528,-89.19163423322836
MFM_t_8_mxi_174,maximin,20260712,3.602590978585e+08,3.915699223848e-02,2.553417978336e-02,1.533512827539e+00,second_order,-1.865995267834e+10,3.140616685674e+12,5.888995268975e+15,22.790314628197315,135.76551847986002,5416.81236254116
MFM_t_8_mxi_175,maximin,20260712,3.942577986479e+08,2.070845435576e-02,1.381072186714e-02,1.499447643286e+00,second_order,-3.593613199848e+10,2.643438280514e+12,1.892430538528e+17,136.47482020336702,98.44242680674122,177182.9440907132
MFM_t_8_mxi_176,maximin,20260712,2.546559887199e+08,2.265748009104e-02,1.475214069852e-02,1.535877440032e+00,second_order,-2.289710154324e+10,1.212372863503e+13,6.326649291034e+16,50.67253122414341,810.126084658927,59168.06768909769
MFM_t_8_mxi_177,maximin,20260712,3.806365165666e+08,6.501940387046e-02,4.257623466342e-02,1.527129028305e+00,second_order,-1.172780760171e+10,6.097539917688e+11,5.119787602968e+14,-22.82610732531377,-54.22587969098696,379.6218412747164
MFM_t_8_mxi_178,maximin,20260712,2.550602745614e+08,3.870588116605e-02,2.234825363847e-02,1.731942092308e+00,second_order,-1.711893944377e+10,1.142352768090e+13,2.154596489158e+12,12.64980124207764,757.5621274770195,-97.98157342555591
MFM_t_8_mxi_179,maximin,20260712,4.566863701595e+08,1.468009908923e-01,8.532129872762e-02,1.720566764471e+00,second_order,-8.001209850561e+09,3.600478551815e+11,5.210469130788e+11,-47.348683467078445,-72.97127355858439,-99.51188311074371
MFM_t_8_mxi_180,maximin,20260712,5.298091941849e+08,9.310771306420e-02,5.801242022558e-02,1.604961708237e+00,second_order,-1.291924102936e+10,8.934247175476e+11,6.884814623145e+13,-14.985975682884023,-32.93077034323666,-35.50303796834018
MFM_t_8_mxi_181,maximin,20260712,5.614382753425e+08,1.368606102691e-01,8.101032147756e-02,1.689421888135e+00,second_order,-1.024866562071e+10,4.832173715074e+11,3.413497904764e+12,-32.5594819140709,-63.724960562174445,-96.80223423854302
MFM_t_8_mxi_182,maximin,20260712,2.877594144947e+08,1.141721594432e-01,6.758431391875e-02,1.689329266262e+00,second_order,-6.296131922225e+09,4.264355144851e+11,4.339871215119e+12,-58.568811347091774,-67.98756415279342,-95.93440747056802
MFM_t_8_mxi_183,maximin,20260712,5.290487504204e+08,3.816546571825e-02,2.308490297280e-02,1.653265156159e+00,second_order,-3.335899416405e+10,1.768429395141e+13,3.582048590305e+15,119.51617239836936,1227.5567029313092,3255.6640893103163
MFM_t_8_mxi_184,maximin,20260712,9.082557503083e+07,1.261387032002e-01,7.667579924518e-02,1.645091468781e+00,second_order,-1.717070983986e+09,8.041790483925e+10,1.728336103800e+12,-88.70095278390889,-93.9630426355514,-98.38089426997797
MFM_t_8_mxi_185,maximin,20260712,2.296823449889e+08,4.370136544588e-02,2.775699080419e-02,1.574427348922e+00,second_order,-1.142612744680e+10,2.810515526971e+12,1.661080662882e+15,-24.81128926961105,110.9848850496733,1456.1008147592697
MFM_t_8_mxi_186,maximin,20260712,1.495443341487e+08,7.287878727698e-02,4.531182567167e-02,1.608383378879e+00,second_order,-4.679806258779e+09,5.400295212909e+11,6.421594601847e+13,-69.20491210133122,-59.460082899529084,-39.842484382122365
MFM_t_8_mxi_187,maximin,20260712,3.977714724518e+08,1.462018680977e-01,9.768622177918e-02,1.496647791622e+00,second_order,-5.101431165674e+09,2.414115877540e+09,1.105261456360e+13,-66.43044338401145,-99.81877276391769,-89.64590768409909
MFM_t_8_mxi_188,maximin,20260712,2.834454414553e+08,1.200921215114e-01,7.837565015451e-02,1.532263161769e+00,second_order,-4.775593170230e+09,8.301494681365e+10,1.720377517996e+13,-68.57459405084741,-93.7680831709337,-83.88349875314104
MFM_t_8_mxi_189,maximin,20260712,5.470478585033e+08,1.233016735080e-01,7.860257122313e-02,1.568672265923e+00,second_order,-9.560032801825e+09,2.785354950877e+11,2.303955980002e+13,-37.09097467569744,-79.09039147822556,-78.41653414091132
MFM_t_8_mxi_190,maximin,20260712,1.648809083101e+08,1.322934812241e-01,8.556033407722e-02,1.546201083141e+00,second_order,-2.587091691854e+09,4.869891388521e+10,5.663589240896e+12,-82.97585163849365,-96.34418146794997,-94.69434806559653
MFM_t_8_mxi_191,maximin,20260712,3.595133067109e+08,4.484213131131e-02,2.592741790725e-02,1.729525534387e+00,second_order,-2.078393124482e+10,1.026805196087e+13,3.382327040288e+13,36.766984394587524,670.8207771344519,-68.31435112824285
MFM_t_8_mxi_192,maximin,20260712,1.322002093934e+08,3.718902927452e-02,2.286841097071e-02,1.626218337695e+00,second_order,-8.291535589695e+09,4.074462220100e+12,1.388811856465e+15,-45.43821834064173,205.8691314449036,1201.039323185501
MFM_t_8_mxi_193,maximin,20260712,2.033180730307e+08,1.131222540211e-01,7.495601464033e-02,1.509181812346e+00,second_order,-3.468556869007e+09,2.774233145958e+10,1.901355747137e+13,-77.17544108536008,-97.91738826637345,-82.18809421251275
MFM_t_8_mxi_194,maximin,20260712,1.405414389469e+08,1.498626532652e-01,8.855025681476e-02,1.692402243155e+00,second_order,-2.349703152856e+09,9.329786861055e+10,5.042514299829e+11,-84.5379677861154,-92.9961461179362,-99.52761712385568
MFM_t_8_mxi_195,maximin,20260712,5.519979697049e+08,1.198642591159e-01,7.288799175369e-02,1.644499405621e+00,second_order,-1.097450372353e+10,5.676850381342e+11,1.365311944618e+13,-27.783162780214955,-57.38398832322144,-87.20975400595849
MFM_t_8_mxi_196,maximin,20260712,6.452704819451e+07,9.542269385916e-02,6.091226764150e-02,1.566559538068e+00,second_order,-1.452268589175e+09,6.904475576294e+10,9.933453689121e+12,-90.44346360018153,-94.81682285042328,-90.6943378943466
MFM_t_8_mxi_197,maximin,20260712,3.532738845751e+08,1.143694096044e-01,7.329022431749e-02,1.560500198621e+00,second_order,-6.569371545978e+09,2.025951835247e+11,2.290735201562e+13,-56.770780025797684,-84.7912167367943,-78.5403864291352
MFM_t_8_mxi_198,maximin,20260712,9.190580504993e+07,1.357899847694e-01,7.948706473266e-02,1.708328081131e+00,second_order,-1.721533163429e+09,8.744213884526e+10,3.211663672305e+11,-88.67158977173098,-93.43573467724339,-99.69913126021613
MFM_t_8_mxi_199,maximin,20260712,4.747521579363e+08,3.834941755262e-02,2.368572458501e-02,1.619094126294e+00,second_order,-2.862280270645e+10,1.271997973964e+13,4.584512184226e+15,88.35004624344387,854.8865457058942,4194.77225553294
MFM_t_8_mxi_200,maximin,20260712,2.083810203459e+08,5.280987196281e-02,3.097034771425e-02,1.705175300260e+00,second_order,-1.000720564977e+10,3.329363677932e+12,9.282768490809e+13,-34.14838979143404,149.93472056498223,-13.038999643115456
MFM_t_8_mxi_201,maximin,20260712,2.942325505406e+08,8.495343450028e-02,5.550145726695e-02,1.530652323085e+00,second_order,-6.986182746428e+09,2.334087293907e+11,1.017858578763e+14,-54.027987515759804,-82.47804950106034,-4.646980780888599
MFM_t_8_mxi_202,maximin,20260712,2.569041184849e+08,9.854972976628e-02,6.522292953516e-02,1.510967545749e+00,second_order,-5.050510445807e+09,5.967655771925e+10,4.739974450625e+13,-66.76552307694234,-95.52009175906393,-55.59590651209903
MFM_t_8_mxi_203,maximin,20260712,1.383457928989e+08,7.936284845010e-02,4.633909996669e-02,1.712654076302e+00,second_order,-4.451574868771e+09,6.703159560819e+11,5.788048768500e+12,-70.70677036808037,-49.67950413946928,-94.57775434643713
MFM_t_8_mxi_204,maximin,20260712,4.934968522927e+08,1.019401452842e-01,5.988696029117e-02,1.702209375607e+00,second_order,-1.224343428364e+10,1.083436085516e+12,9.117476550087e+12,-19.43306750381565,-18.666651805471435,-91.45874549913607
MFM_t_8_mxi_205,maximin,20260712,2.875465311251e+08,5.075802208606e-02,3.308819874799e-02,1.534021917381e+00,second_order,-1.150076765358e+10,1.165271950644e+12,1.280347965257e+15,-24.320125404813652,-12.523248422256527,1099.4303205330393
MFM_t_8_mxi_206,maximin,20260712,1.285668958386e+08,5.596420084346e-02,3.285799628372e-02,1.703214047510e+00,second_order,-5.815573245017e+09,1.712722007634e+12,4.601130226557e+13,-61.73108898995932,28.573726931925194,-56.89659957911706
MFM_t_8_mxi_207,maximin,20260712,3.829244250757e+08,1.334785581809e-01,8.663048887943e-02,1.540780386991e+00,second_order,-5.897468487652e+09,9.919292861707e+10,1.301141547263e+13,-61.19218394646598,-92.55360504463461,-87.81090246213455
MFM_t_8_mxi_208,maximin,20260712,3.891594628586e+08,8.744499891462e-02,5.769159825520e-02,1.515731953339e+00,second_order,-8.710637056619e+09,1.674988978326e+11,1.270689031670e+14,-42.68035491666466,-87.4258884656492,19.038182893338472
MFM_t_8_mxi_209,maximin,20260712,2.423084540680e+08,2.784862164615e-02,1.746249709733e-02,1.594767431652e+00,second_order,-1.948348303405e+10,1.402619623283e+13,1.430746280233e+16,28.20948975830797,952.9439782377456,13303.235027259623
MFM_t_8_mxi_210,maximin,20260712,3.293392239464e+08,6.677848052303e-02,4.166095336447e-02,1.602903321458e+00,second_order,-1.116656650048e+10,1.480766183858e+12,2.294731278614e+14,-26.519309156543624,11.16084579096055,114.97048831508137
MFM_t_8_mxi_211,maximin,20260712,5.357039848557e+08,8.863465282691e-02,5.794049862148e-02,1.529753021388e+00,second_order,-1.217016865943e+10,3.651768118207e+11,1.507056646914e+14,-19.915186038800993,-72.58624372453374,41.18110748953087
MFM_t_8_mxi_212,maximin,20260712,7.284902441603e+07,6.575635710619e-02,4.343459954449e-02,1.513916504257e+00,second_order,-2.160072426571e+09,6.737923308957e+10,9.995301896576e+13,-85.78581749640631,-94.94185333199023,-6.363984768560926
MFM_t_8_mxi_213,maximin,20260712,6.957886367990e+07,9.322277935084e-02,5.555223920979e-02,1.678110201801e+00,second_order,-1.843813042440e+09,1.802919821782e+11,3.667522186650e+12,-87.86693688352256,-86.46551397058417,-96.56426422248997
MFM_t_8_mxi_214,maximin,20260712,3.328685838164e+08,4.833977409648e-02,2.886457755416e-02,1.674709217752e+00,second_order,-1.695225657100e+10,6.090418034874e+12,4.982434755777e+14,11.552958032270478,357.2065646537192,366.75462283075547
MFM_t_8_mxi_215,maximin,20260712,3.441013866270e+08,2.114713121618e-02,1.366837396936e-02,1.547157786550e+00,second_order,-3.383341523402e+10,2.531423154313e+13,1.125705687799e+17,122.63806201149161,1800.3347183084986,105356.13931378396
MFM_t_8_mxi_216,maximin,20260712,3.314320883873e+08,3.333883545516e-02,2.020475333391e-02,1.650049119838e+00,second_order,-2.383898978468e+10,1.633582332547e+13,4.599449161290e+15,56.870550881785185,1126.3272604049994,4208.765219690986
MFM_t_8_mxi_217,maximin,20260712,4.552135086689e+08,5.655528867106e-02,3.749723799336e-02,1.508252119291e+00,second_order,-1.550138528371e+10,4.644011738417e+11,1.370033312674e+15,2.0056164648852626,-65.13748906930147,1183.4475782774189
MFM_t_8_mxi_218,maximin,20260712,3.770074210219e+08,9.655061593603e-02,6.132062229962e-02,1.574521136858e+00,second_order,-8.490306502627e+09,4.282403192761e+11,5.176336863217e+13,-44.1302223688092,-67.85207778820586,-51.50806224939709
MFM_t_8_mxi_219,maximin,20260712,3.425750127625e+08,1.308048555789e-01,7.717158685988e-02,1.694987247267e+00,second_order,-6.578335905436e+09,3.457061288986e+11,2.265883076935e+12,-56.71179078090181,-74.04790431980017,-97.87732011999331
MFM_t_8_mxi_220,maximin,20260712,4.288596306965e+08,7.035620501522e-02,4.529459506278e-02,1.553302439677e+00,second_order,-1.280940184828e+10,9.496144939304e+11,3.309388333568e+14,-15.708763561064032,-28.71261413761388,210.02358869707786
MFM_t_8_mxi_221,maximin,20260712,5.536344367084e+08,1.267206101012e-01,8.298198404198e-02,1.527085807409e+00,second_order,-8.751615909906e+09,1.196448155757e+11,2.648827516961e+13,-42.41069687545996,-91.01828564233763,-75.18577664886949
MFM_t_8_mxi_222,maximin,20260712,4.962813529051e+08,1.260700451618e-01,7.484099919821e-02,1.684505104320e+00,second_order,-9.787208448956e+09,5.349877149384e+11,5.084146238240e+12,-35.59606363985866,-59.838570377543974,-95.23717042738065
MFM_t_8_mxi_223,maximin,20260712,1.697167976059e+08,5.168949156946e-02,3.212350141140e-02,1.609086472470e+00,second_order,-7.495144660275e+09,1.727015102997e+12,4.035701919142e+14,-50.67880466345891,29.646706978904923,278.0646650600694
MFM_t_8_mxi_224,maximin,20260712,4.914918370816e+08,1.492453381917e-01,9.417830797388e-02,1.584710337259e+00,second_order,-7.269807375136e+09,1.683029225257e+11,7.096804496455e+12,-52.161618506379284,-87.3655304794282,-93.35171162611664
MFM_t_8_mxi_225,maximin,20260712,6.447521696618e+07,1.238585352730e-01,8.208534145581e-02,1.508899555955e+00,second_order,-1.003962359221e+09,6.568795630277e+09,3.837742085837e+12,-93.3935066134058,-99.5068817170128,-96.40480217484108
MFM_t_8_mxi_226,maximin,20260712,4.214748792265e+08,6.830057439903e-02,4.193791599106e-02,1.628611550788e+00,second_order,-1.443518244386e+10,2.129553602531e+12,2.068236544034e+14,-5.0104453879739275,59.86519829739294,93.75245544682085
MFM_t_8_mxi_227,maximin,20260712,1.784692436318e+08,1.257389635010e-01,7.914742070106e-02,1.588667860396e+00,second_order,-3.151174026232e+09,1.061739125569e+11,5.890956664409e+12,-79.26395330153365,-92.02954386086095,-94.48135020168517
MFM_t_8_mxi_228,maximin,20260712,4.775680868177e+08,1.136492347385e-01,7.277181017378e-02,1.561720595751e+00,second_order,-8.954769959631e+09,2.838479713373e+11,3.170080843807e+13,-41.07385802523709,-78.69158486068697,-70.30267407157666
MFM_t_8_mxi_229,maximin,20260712,1.669763251461e+08,3.966676132650e-02,2.647609924138e-02,1.498210176842e+00,second_order,-7.922415222744e+09,1.114529386561e+11,3.129171397289e+15,-47.867185164668044,-91.63324833997682,2831.4086122672065
MFM_t_8_mxi_230,maximin,20260712,6.583508100727e+07,3.910716230190e-02,2.385736540086e-02,1.639207081118e+00,second_order,-3.987546097204e+09,1.890934992027e+12,4.684135135191e+14,-73.76027429916948,41.95214297897674,338.8099062971894
MFM_t_8_mxi_231,maximin,20260712,1.751728023503e+08,1.118888813461e-01,6.528729805959e-02,1.713792493664e+00,second_order,-4.002166392567e+09,3.041844792223e+11,1.238089872445e+12,-73.66406662391294,-77.1649269442823,-98.84015707225548
MFM_t_8_mxi_232,maximin,20260712,4.405736652844e+08,1.146796898158e-01,6.736254165077e-02,1.702425220389e+00,second_order,-9.718164181642e+09,6.799655893784e+11,4.484521450981e+12,-36.05040387602659,-48.955107938026565,-95.7988990904455
MFM_t_8_mxi_233,maximin,20260712,2.532020862155e+08,1.297169007932e-01,8.310022739724e-02,1.560969263936e+00,second_order,-4.154563607824e+09,1.001726121394e+11,8.720409825577e+12,-72.66122903196184,-92.48006038232612,-91.83071771417094
MFM_t_8_mxi_234,maximin,20260712,4.895034813049e+08,2.023746053743e-02,1.170723794974e-02,1.728628103769e+00,second_order,-6.265541025289e+10,1.516183619040e+14,3.334906427664e+15,312.2988772121344,11281.962615311068,3024.1412444294556
MFM_t_8_mxi_235,maximin,20260712,3.389400966229e+08,1.492029180657e-01,9.720422704746e-02,1.534942693314e+00,second_order,-4.619795716182e+09,5.528565458695e+10,6.838630823513e+12,-69.59980664010719,-95.84971605173988,-93.59356879283447
MFM_t_8_mxi_236,maximin,20260712,8.594511930314e+07,3.639012961051e-02,2.145612713632e-02,1.696025073831e+00,second_order,-5.938188509847e+09,4.045316762901e+12,3.314363908643e+14,-60.924229122400696,203.68118731940768,210.4897007048277
MFM_t_8_mxi_237,maximin,20260712,2.189763208469e+08,1.486691957361e-01,8.635998573106e-02,1.721505561605e+00,second_order,-3.791458589389e+09,1.667810575850e+11,2.152929426586e+11,-75.05061233990908,-87.47977660135615,-99.79831351302248
MFM_t_8_mxi_238,maximin,20260712,2.723090115604e+08,7.748389862206e-02,4.924975009760e-02,1.573285112483e+00,second_order,-7.627090229398e+09,5.901032770599e+11,1.133096745519e+14,-49.81054748051245,-55.70105523946347,6.148533801121503
MFM_t_8_mxi_239,maximin,20260712,3.084065745035e+08,6.430105197147e-02,3.717362223308e-02,1.729749432765e+00,second_order,-1.243624489277e+10,2.989796450674e+12,4.361295191921e+12,-18.164292830758267,124.44347110482413,-95.91433748329892
MFM_t_8_mxi_240,maximin,20260712,3.795595523666e+08,5.984658006252e-02,3.787114771847e-02,1.580268454165e+00,second_order,-1.390974345658e+10,1.926828018227e+12,5.463530346608e+14,-8.46805429396673,44.64662587160586,411.8236708064463
MFM_t_8_mxi_241,maximin,20260712,5.577748376632e+08,9.994775223997e-02,6.363891566067e-02,1.570544551276e+00,second_order,-1.206029296420e+10,5.454148080406e+11,6.625678962286e+13,-20.63821419540207,-59.05581041110434,-37.930621540929856
MFM_t_8_mxi_242,maximin,20260712,3.653128602611e+08,8.981532065592e-02,5.284929720305e-02,1.699461022364e+00,second_order,-1.026011253211e+10,1.159789890456e+12,1.389711730302e+13,-32.484156436211634,-12.934785674942384,-86.98117674760339
