plotfile,step,P_mean,P_min,P_max,P_std,Vg_mean,Vg_min,Vg_max,Vg_std,Nx,Ny,Nz,num_FE_cells,sweep_direction
plt00006801,6801,0.07179054911365544,0.05390867072112641,0.0751519002939781,0.005731627537286395,-4.486476714262149,-4.486476714262205,-4.486476714262092,2.85506538300997e-14,64,64,59,45056,0.0
plt00006825,6825,0.06969508251126894,0.05119997788358891,0.0725329986926848,0.005919598171676637,-3.9922241612848457,-3.9922241612848497,-3.9922241612848417,2.1606605900035895e-15,64,64,59,45056,1.0
plt00006852,6852,0.06745211833231668,0.04830320899717367,0.06976502282615621,0.006128543770968642,-3.49774156374286,-3.4977415637428817,-3.497741563742836,9.46998113379339e-15,64,64,59,45056,1.0
plt00006881,6881,0.06503232375548001,0.045185605759904386,0.0675629940381061,0.006361494791339575,-3.0029827137384952,-3.002982713738538,-3.002982713738462,1.3116499211303832e-14,64,64,59,45056,1.0
plt00006914,6914,0.06239534777173576,0.04180398806775474,0.06517532053914904,0.006622269420204553,-2.507884054493485,-2.5078840544936267,-2.5078840544932897,6.563817484391517e-14,64,64,59,45056,1.0
plt00006952,6952,0.05948313596335275,0.03809955320515043,0.06255442283659995,0.0069157683861388415,-2.0123540094822765,-2.0123540094823,-2.012354009482253,1.1255904026846085e-14,64,64,59,45056,1.0
plt00006996,6996,0.05620663400943689,0.03398775952147219,0.059628412393504374,0.0072486469496112925,-1.5162516870153815,-1.5162516870154619,-1.516251687015248,4.876803126524677e-14,64,64,59,45056,1.0
plt00007050,7050,0.05241683999680278,0.029337735043566928,0.05627932308534881,0.007630842025632988,-1.019338469386876,-1.0193384693868786,-1.0193384693868743,7.967349055175334e-16,64,64,59,45056,1.0
plt00007121,7121,0.04783406587094245,0.0239271013345552,0.05229408113440815,0.008079925619363437,-0.521146016229374,-0.5211460162293758,-0.5211460162293724,7.876179499523412e-16,64,64,59,45056,1.0
plt00007229,7229,0.041869667309276604,0.01736160441928855,0.04725843367831432,0.008636856367530131,-0.020539221505828376,-0.020539221505830988,-0.020539221505825964,1.0276601469924802e-15,64,64,59,45056,1.0
