folder,gpu,status,return_code,started_at,ended_at,elapsed_seconds,alpha,beta,gamma
MFIS_t_8_nomi_2.5_var_2,1,simulation_ok,0,2026-07-17T10:15:16.439311+00:00,2026-07-17T15:16:16.632797+00:00,18060.193,-1.015853072759e+10,3.102100772775e+11,1.972547205096e+11
MFIS_t_8_nomi_2.5_var_1,0,simulation_ok,0,2026-07-17T10:15:16.438590+00:00,2026-07-17T16:10:01.861561+00:00,21285.423,-1.116112021112e+10,2.316518722733e+11,7.998100268746e+10
MFIS_t_8_nomi_2.5_var_3,1,simulation_ok,0,2026-07-17T15:16:16.826257+00:00,2026-07-17T20:42:32.224232+00:00,19575.398,-9.452648190569e+09,2.697108265657e+11,1.417075357122e+11
MFIS_t_8_nomi_2.5_var_4,0,simulation_ok,0,2026-07-17T16:10:02.048490+00:00,2026-07-17T21:24:02.429780+00:00,18840.381,-8.508777441005e+09,2.382554315538e+11,8.647687228555e+10
MFIS_t_8_nomi_2.5_var_5,1,simulation_ok,0,2026-07-17T20:42:32.402276+00:00,2026-07-18T01:14:47.756340+00:00,16335.354,-8.632208408002e+09,2.497647220864e+11,2.338701945269e+11
MFIS_t_8_nomi_2.5_var_6,0,simulation_ok,0,2026-07-17T21:24:02.608335+00:00,2026-07-18T02:17:02.983893+00:00,17580.376,-9.235404985882e+09,2.781652521533e+11,1.952999167741e+11
