folder,design,seed,alpha,beta,gamma,alpha_change_percent,beta_change_percent,gamma_change_percent,landau_ps_estimate,landau_ec_estimate
MFIS_t_5_nomi_3.5_gvar10_4_1,gamma-sweep,80093689,-7.400000000000e+09,1.400000000000e+12,5.000000000000e+05,0.0,0.0,-99.9999,0.07270291847971957,207076909.70715135
MFIS_t_5_nomi_3.5_gvar10_4_2,gamma-sweep,80093689,-7.400000000000e+09,1.400000000000e+12,5.000000000000e+14,0.0,0.0,99900.0,0.05190277351059136,174335663.911695
MFIS_t_5_nomi_3.5_gvar10_4_3,gamma-sweep,80093689,-7.400000000000e+09,1.400000000000e+12,5.000000000000e+17,0.0,0.0,99999900.0,0.010966462779294698,43110759.1618221
