folder,design,seed,alpha,beta,gamma,alpha_change_percent,beta_change_percent,gamma_change_percent,landau_ps_estimate,landau_ec_estimate
MFIS_t_7_nomi_16_gvar10_1,gamma-sweep,80093689,-8.000000000000e+09,1.486000000000e+12,6.100000000000e+07,0.0,0.0,-99.0,0.07337287572012882,225929880.89131126
MFIS_t_7_nomi_16_gvar10_2,gamma-sweep,80093689,-8.000000000000e+09,1.486000000000e+12,6.100000000000e+08,0.0,0.0,-90.0,0.07337280275056747,225929805.99741614
MFIS_t_7_nomi_16_gvar10_3,gamma-sweep,80093689,-8.000000000000e+09,1.486000000000e+12,6.100000000000e+10,0.0,0.0,900.0,0.07336477944292424,225921568.93172428
MFIS_t_7_nomi_16_gvar10_4,gamma-sweep,80093689,-8.000000000000e+09,1.486000000000e+12,6.100000000000e+11,0.0,0.0,9900.0,0.07329212059536432,225846801.0564798
