folder,design,seed,alpha,beta,gamma,alpha_change_percent,beta_change_percent,gamma_change_percent,landau_ps_estimate,landau_ec_estimate
MFIS_t_7_nomi_16_gvar_1,gamma-sweep,80093689,-8.000000000000e+09,1.486000000000e+12,3.609467455621e+09,0.0,0.0,-40.82840236686886,0.07337240410108686,225929396.81746042
MFIS_t_7_nomi_16_gvar_2,gamma-sweep,80093689,-8.000000000000e+09,1.486000000000e+12,4.692307692308e+09,0.0,0.0,-23.076923076918042,0.07337226018831074,225929249.100582
MFIS_t_7_nomi_16_gvar_3,gamma-sweep,80093689,-8.000000000000e+09,1.486000000000e+12,7.930000000000e+09,0.0,0.0,30.000000000000004,0.07337182990062811,225928807.4319162
MFIS_t_7_nomi_16_gvar_4,gamma-sweep,80093689,-8.000000000000e+09,1.486000000000e+12,1.030900000000e+10,0.0,0.0,69.0,0.07337151374410798,225928482.9060475
