plotfile,step,P_mean,P_min,P_max,P_std,Vg_mean,Vg_min,Vg_max,Vg_std,Nx,Ny,Nz,num_FE_cells,sweep_direction
plt00000070,70,0.3526409338501245,0.23970783249169994,0.36358133872130455,0.030057857096654567,-5.1996077280638495,-5.1996078262662175,-5.199607608614546,4.8072785602620086e-08,64,64,59,65536,0.0
plt00000105,105,0.3480261087598455,0.23174837892702166,0.35952030022603276,0.031065287360082943,-4.206333921118264,-4.206333921146074,-4.206333921084396,1.4541493800352781e-11,64,64,59,65536,1.0
plt00000141,141,0.3431690489795745,0.2234088546884109,0.3552628199807607,0.03213121987380602,-3.2125354805383433,-3.212535480538363,-3.2125354805383255,9.392709880140581e-15,64,64,59,65536,1.0
plt00000179,179,0.3380362870138614,0.21465568832301385,0.3507824204375778,0.03326058393204109,-2.21813709162189,-2.21813709162189,-2.2181370916218897,3.466670283279959e-16,64,64,59,65536,1.0
plt00000220,220,0.3325865573967612,0.2054482711758275,0.3460469161330921,0.03445969589950334,-1.2230457373082537,-1.223045737308255,-1.2230457373082524,8.368202481890594e-16,64,64,59,65536,1.0
plt00000264,264,0.3267672194682621,0.1957371561108615,0.34101552999675716,0.03573653245949066,-0.22714268927227244,-0.22714268927227388,-0.2271426892722705,6.581166844628576e-16,64,64,59,65536,1.0
plt00000312,312,0.3205095734940154,0.18545946460974508,0.3356356481588616,0.03710183563566444,0.769726988928703,0.7697269889285954,0.7697269889288058,4.675079445916394e-14,64,64,59,65536,1.0
plt00000365,365,0.31372095287424295,0.17453259293169265,0.32983711644352376,0.03857057927801107,1.7677719507047382,1.7677719507046288,1.767771950704891,4.971751135428954e-14,64,64,59,65536,1.0
plt00000425,425,0.3062715484400735,0.16284219935182992,0.32352315393149444,0.04016496711661229,2.7672833823289507,2.767283382328941,2.7672833823289618,5.1598503419391096e-15,64,64,59,65536,1.0
plt00000495,495,0.2979701231594975,0.15022058543611425,0.3165537653915748,0.041919957211380386,3.7686872112782392,3.7686872112782144,3.7686872112782646,1.243078005541035e-14,64,64,59,65536,1.0
plt00000580,580,0.28851517725881287,0.13640246145160548,0.3087132187880799,0.04389493609847812,4.77264693050995,4.772646930509863,4.772646930510038,5.4312151215044766e-14,64,64,59,65536,1.0
plt00000653,653,0.29797020306179484,0.1502199859920242,0.3165539955786839,0.04192014349515618,3.7686870322555164,3.768687032255497,3.768687032255532,7.396535430337745e-15,64,64,59,65536,-1.0
plt00000715,715,0.30627176986089055,0.16284146313957307,0.3235235420288353,0.04016521032686095,2.767282808587316,2.7672828085872747,2.767282808587353,1.9671949009121658e-14,64,64,59,65536,-1.0
plt00000769,769,0.31372131192149966,0.1745316967033904,0.329837659862208,0.03857088844641735,1.76777101990624,1.7677710199062238,1.7677710199062582,7.944400207035612e-15,64,64,59,65536,-1.0
plt00000818,818,0.32051000997874984,0.18545855136510384,0.3356362576279828,0.03710216349738952,0.7697258735037515,0.7697258735037144,0.7697258735037886,2.1503899776024805e-14,64,64,59,65536,-1.0
plt00000863,863,0.3267677018498954,0.19573619976426335,0.3410161811668354,0.03573688249353828,-0.2271438832368689,-0.2271438832368696,-0.22714388323686818,4.233151831237333e-16,64,64,59,65536,-1.0
plt00000905,905,0.33258703590426075,0.20544734312837953,0.3460475494945353,0.03446004015915081,-1.223046879481322,-1.2230468794813276,-1.2230468794813156,2.9601031865433625e-15,64,64,59,65536,-1.0
plt00000944,944,0.3380367882165362,0.2146546322062927,0.35078308878695247,0.03326096992681951,-2.2181382269614147,-2.2181382269614396,-2.2181382269613907,1.0850264772829414e-14,64,64,59,65536,-1.0
plt00000981,981,0.34316950324148093,0.22340787173309057,0.3552634242508607,0.032131579201534456,-3.212536463731121,-3.212536463731124,-3.212536463731119,1.3403385587695423e-15,64,64,59,65536,-1.0
plt00001016,1016,0.348026491499379,0.23174754234123637,0.35952080753660776,0.031065594569781786,-4.206334713277823,-4.206334713277875,-4.206334713277771,2.4634445462493194e-14,64,64,59,65536,-1.0
plt00001049,1049,0.35264082374761596,0.23970782469950372,0.36358119210344825,0.030057845211947425,-5.19960745272931,-5.199607452729408,-5.199607452729239,3.4649454079222656e-14,64,64,59,65536,-1.0
