-4.364924949686941, -16.001802920359246
-4.269427828711986, -15.928224896943298
-4.165539747316637, -15.677446467133954
-3.9501527360720674, -15.17358299487642
-3.8538755031305905, -14.9835648296419
-3.7471741259674713, -14.762672257983063
-3.6460993403398927, -14.57909008425257
-3.462553484501858, -14.559401150208863
-3.354191590265355, -14.33156362140408
-3.2493094107295626, -14.112340606001048
-3.1506331059928447, -14.06016063577178
-3.099545285746231, -13.902026280684169
-2.8184195709813453, -13.211290303466392
-1.8578658038908769, -11.686860613810744
-1.7681224843470487, -11.508638290425473
-1.6642344029517, -11.322853781300196
-1.5603463215563513, -11.111725730776072
-1.4564582401610027, -10.936977925163198
-1.3525701587656531, -10.767748471306533
-1.2486820773703045, -10.588708614327743
-1.1447939959749558, -10.393931235673861
-1.0409059145796071, -10.201606457800501
-0.9370178331842585, -10.022770984220088
-0.8331297517889098, -9.853541530363401
-0.7292416703935602, -9.675523590376507
-0.6253535889982116, -9.55309793474828
-0.5214655076028629, -9.379985196322444
-0.41757742620751426, -9.18806918524588
-0.39049032806194717, 6.403677124152264
-0.3136893448121656, -8.98654715444551
-0.29371086762075205, 6.730944947590924
-0.20980126341681693, -8.806280997076435
-0.18982278622540338, 7.185493625582769
-0.10591318202146738, -8.710220799838936
-0.08593470483005472, 7.559106477817064
-0.0009564844042522225, -8.484391403938531
0.02320353452489865, 7.943927145246132
0.10186298076922995, -8.210912157602394
0.1218414579606435, 8.249717980935092
0.2057510621645786, -8.016952312542024
0.22572953935599216, 8.565081564631761
0.3096391435599273, -7.89840994148301
0.3296176207513408, 8.925818262768288
0.41352722495527594, -7.78109387081426
0.4335057021466895, 9.204801601553743
0.5174153063506246, -7.698114211072941
0.621303387745975, -7.521526954874666
0.6412818649373886, 9.811615911336933
0.7251914691413255, -7.343917781684503
0.7451699463327373, 10.155593170806476
0.8290795505366741, -7.22374034343845
0.8490580277280824, 10.336063711573924
0.9329676319320193, -7.074336079224409
0.952946109123431, 10.667982350539198
1.036855713327368, -6.92350113122172
1.0568341905187815, 10.972309230723479
1.1407437947227166, -6.82887161777289
1.1607222719141301, 11.254971470679745
1.2446318761180653, -6.633276705525503
1.2646103533094788, 11.487151011236726
1.348519957513414, -6.548866361995493
1.3684984347048275, 11.684994140866284
1.4524080389087626, -6.364103769862133
1.4723865161001761, 11.96499939664363
1.5562961203041112, -6.248218382982039
1.5762745974955248, 12.240712601055055
1.66018420169946, -6.078580162328599
1.6801626788908735, 12.518060872653496
1.7640722830948086, -5.915073443626497
1.7840507602862221, 12.706706749356023
1.8879388416815708, 12.946244092254624
1.9918269230769194, 13.157576526177092
2.095715004472268, 13.35685033959528
2.1996030858676168, 13.529145544427628
2.303491167262967, 13.698579381682677
2.407379248658316, 13.880889373035515
2.5112673300536645, 14.126558217885439
2.615155411449013, 14.332167916653322
2.719043492844362, 14.528784745892601
2.8229315742397105, 14.611355638837178
2.926819655635061, 14.796526997767298
3.0307077370304096, 14.911390467655522
3.1345958184257565, 15.083685672487867
3.238483899821105, 15.26354306306018
3.3423719812164556, 15.380654750330574
3.446260062611806, 15.523927512593282
3.5501481440071547, 15.686616697701872
3.6540362254025034, 15.85666368515206
3.757924306797852, 15.993396178666693
3.8618123881932007, 16.060433933334554
3.9657004695885494, 16.249488576833862
4.069588550983898, 16.440995821113702
4.173476632379247, 16.460412243959578
-2.7259615384615383, -13.04347826086957
-2.5961538461538467, -12.736572890025577
-2.4663461538461533, -12.583120204603581
-2.322115384615385, -12.276214833759589
-2.134615384615385, -11.969309462915596
-2.0625, -11.892583120204613
-1.990384615384615, -11.892583120204613
-4.096153846153846, -15.42199488491049
-0.51923076923077, 5.907928388746804
-0.634615384615385, 5.447570332480819
-0.6923076923076925, 5.063938618925832
-0.8076923076923075, 4.143222506393862
-0.8653846153846159, 3.529411764705884
-0.7644230769230766, 4.60358056265985
0.5192307692307683, 9.59079283887468
-2.25, -12.122762148337593
