plotfile,step,P_mean,P_min,P_max,P_std,Vg_mean,Vg_min,Vg_max,Vg_std,Nx,Ny,Nz,num_FE_cells,sweep_direction
plt00010294,10294,0.0391282229605312,0.03295855314247807,0.042171869230139165,0.001936438626934556,-4.461600197172558,-4.461600197172709,-4.461600197172471,5.5109462484610343e-14,64,64,59,53248,0.0
plt00010313,10313,0.0376710052940043,0.03113842131047277,0.04038130280125686,0.0019998038579702284,-3.967729398567794,-3.967729398567845,-3.967729398567746,2.0198661290567773e-14,64,64,59,53248,1.0
plt00010334,10334,0.036088754639490565,0.02915778100246721,0.038430013121406065,0.002079809971887658,-3.473669184813763,-3.473669184813779,-3.4736691848137413,9.09875014589652e-15,64,64,59,53248,1.0
plt00010358,10358,0.03435026291756023,0.026979172415986876,0.03627662606423356,0.002179741967568646,-2.979372357047122,-2.9793723570471373,-2.9793723570470996,7.145645855036086e-15,64,64,59,53248,1.0
plt00010386,10386,0.032409357777491696,0.02454934475153039,0.033859466534806267,0.0023038176920735366,-2.4847694577916855,-2.4847694577917134,-2.4847694577916593,1.123288411284113e-14,64,64,59,53248,1.0
plt00010419,10419,0.030192631605242062,0.02178833119059743,0.03107960291173663,0.0024575612827115478,-1.989750728760499,-1.9897507287607565,-1.9897507287602916,1.212719903116571e-13,64,64,59,53248,1.0
plt00010461,10461,0.027570546866738807,0.018566305387787155,0.02859105854417198,0.002648234890995519,-1.4941228261503958,-1.4941228261505104,-1.4941228261502975,4.6229258811625465e-14,64,64,59,53248,1.0
plt00010519,10519,0.024273561704290306,0.014645242107349151,0.025542905327376127,0.0028848010645098113,-0.9974788731048874,-0.9974788731049005,-0.9974788731048763,5.816813134524632e-15,64,64,59,53248,1.0
plt00010623,10623,0.01952361009436645,0.009461637840754242,0.021216977266867117,0.0031753675985624593,-0.49861781552712936,-0.4986178155271813,-0.49861781552707246,2.5072243036317507e-14,64,64,59,53248,1.0
plt00010811,10811,0.014421638573721937,0.004848306363493618,0.01674315217794126,0.003387623673444169,0.004159651731287602,0.004159651731282651,0.004159651731291842,2.10281355704165e-15,64,64,59,53248,1.0
