plotfile,step,P_mean,P_min,P_max,P_std,Vg_mean,Vg_min,Vg_max,Vg_std,Nx,Ny,Nz,num_FE_cells,sweep_direction
plt00005643,5643,0.037511391733917925,0.03147908170694484,0.040842607383913675,0.0021072148260326347,-4.456870976601619,-4.456870976601634,-4.4568709766016035,6.706519033689664e-15,64,64,59,45056,0.0
plt00005660,5660,0.036023977535736544,0.029643672654860585,0.03904493373422397,0.002168982229717955,-3.963521177374312,-3.9635211773743335,-3.9635211773742847,1.2408822241685037e-14,64,64,59,45056,1.0
plt00005679,5679,0.034403733693546414,0.0276423895357401,0.0370808639079873,0.0022473753197308362,-3.4699731693615874,-3.4699731693616287,-3.469973169361555,1.6442080644543092e-14,64,64,59,45056,1.0
plt00005701,5701,0.03261613364261835,0.025435780371681507,0.03490600431828284,0.0023455120918575447,-2.976176315155307,-2.9761763151553144,-2.9761763151553016,3.031844065675443e-15,64,64,59,45056,1.0
plt00005726,5726,0.03060931899829923,0.02296747881178147,0.03245321157584821,0.002467133608596889,-2.482055285036794,-2.482055285036903,-2.482055285036685,6.560121748007756e-14,64,64,59,45056,1.0
plt00005757,5757,0.02829900714716381,0.020152157581593333,0.029612496828857696,0.0026165053367988534,-1.9874890612545872,-1.9874890612546223,-1.9874890612545568,1.3648153441445648e-14,64,64,59,45056,1.0
plt00005797,5797,0.025531447234583404,0.01684954029973728,0.026696426806759523,0.0027974124355960315,-1.492258366427302,-1.492258366427338,-1.4922583664272604,1.42751380353292e-14,64,64,59,45056,1.0
plt00005855,5855,0.021967634910162872,0.01279552004545463,0.02343232961195987,0.0030077960895590543,-0.9958755882316537,-0.9958755882316572,-0.9958755882316506,1.5199820924231075e-15,64,64,59,45056,1.0
plt00005975,5975,0.016513894148098653,0.00733505085614593,0.018510310457204564,0.003205068738381978,-0.4967072776929191,-0.49670727769294143,-0.49670727769289563,1.4156726173101169e-14,64,64,59,45056,1.0
plt00006200,6200,0.011989680078359382,0.0037738503479371635,0.014528739450611172,0.0032051748683085256,0.005972301674918162,0.005972301674907042,0.005972301674929559,6.171495775741668e-15,64,64,59,45056,1.0
plt00006555,6555,-0.01699066435359596,-0.01893611964545306,-0.007765939053209607,0.0031958659410390726,0.5278232580481119,0.5278232566884309,0.5278232593674574,6.644221678558915e-10,64,64,59,45056,1.0
plt00006616,6616,-0.022311731258503976,-0.023746091317906472,-0.013173730468270037,0.0029895189094477992,1.026632156822544,1.0266321568222532,1.0266321568228265,1.4060680392506466e-13,64,64,59,45056,1.0
plt00006657,6657,-0.025831746655025675,-0.026972846246572507,-0.017202771520517635,0.002778131026694232,1.522818602881833,1.5228186028817925,1.522818602881864,1.6742203703517462e-14,64,64,59,45056,1.0
plt00006689,6689,-0.028579483443281584,-0.02995844694545005,-0.02049175334941729,0.002598084079735335,2.017893235652407,2.0178932356523913,2.017893235652427,7.384235138827272e-15,64,64,59,45056,1.0
plt00006715,6715,-0.03087868717938147,-0.03278320788773749,-0.02329788153629649,0.0024502515898347037,2.5123214189597523,2.5123214189597323,2.5123214189597745,7.028465885351856e-15,64,64,59,45056,1.0
plt00006737,6737,-0.03287811212781765,-0.03522530719371316,-0.025758874205953925,0.0023304566190129545,3.0063164052435183,3.0063164052434654,3.006316405243583,2.8184034323119972e-14,64,64,59,45056,1.0
plt00006756,6756,-0.034660335429389275,-0.0373923630256502,-0.02795935757027223,0.0022342457445815077,3.4999958939425424,3.499995893942476,3.4999958939426157,3.7774471678486973e-14,64,64,59,45056,1.0
plt00006773,6773,-0.036276504185389434,-0.03935048985110164,-0.029955461942869098,0.0021577785037960313,3.993432989402275,3.9934329894019958,3.993432989402522,1.122608010424882e-13,64,64,59,45056,1.0
plt00006788,6788,-0.037760756388954646,-0.041143515352796214,-0.03178647748698227,0.0020978854171578363,4.486676845722611,4.486676845722537,4.486676845722665,3.3761734319163545e-14,64,64,59,45056,1.0
plt00006804,6804,-0.03627651505369067,-0.039350492593281224,-0.02995547741254406,0.002157776026055376,3.993432994590487,3.99343299459047,3.9934329945905045,8.607451065480634e-15,64,64,59,45056,-1.0
plt00006822,6822,-0.03466035010616689,-0.037392366911027576,-0.027959379371504795,0.0022342422760240573,3.499995901234042,3.499995901234004,3.4999959012340796,1.783204472364348e-14,64,64,59,45056,-1.0
plt00006843,6843,-0.03287812755767867,-0.035225311521940646,-0.025758898016407857,0.0023304528477160456,3.0063164131544937,3.0063164131541646,3.006316413154767,1.520263660891955e-13,64,64,59,45056,-1.0
plt00006868,6868,-0.0308787039855255,-0.032783213075554325,-0.023297908054556265,0.002450247459571268,2.512321427922169,2.512321427921969,2.512321427922457,9.510367690428587e-14,64,64,59,45056,-1.0
