plotfile,step,P_mean,P_min,P_max,P_std,Vg_mean,Vg_min,Vg_max,Vg_std,Nx,Ny,Nz,num_FE_cells,sweep_direction
plt00007131,7131,0.04105398886220449,0.035323357818927474,0.043529853340306866,0.0015831403274943164,-4.468162718035602,-4.468162718035782,-4.46816271803546,6.998228111849607e-14,64,64,59,65536,0.0
plt00007152,7152,0.03966907677436885,0.03357192395146991,0.0417876008290007,0.001644091997391158,-3.973624493630462,-3.9736244936306675,-3.9736244936301923,1.0720577338475855e-13,64,64,59,65536,1.0
plt00007176,7176,0.03817297797468472,0.031671320798359937,0.03989677427748329,0.0017219505549037816,-3.478908562127086,-3.4789085621271076,-3.4789085621270615,1.1069847774812242e-14,64,64,59,65536,1.0
plt00007203,7203,0.036539844663144694,0.029587568851534088,0.03782141721583715,0.0018201831886617938,-2.983972479450237,-2.9839724794502835,-2.9839724794501694,2.7843145092720852e-14,64,64,59,65536,1.0
plt00007234,7234,0.034732394858043164,0.027272676159751867,0.03550922232453119,0.00194347876253588,-2.4887549083526004,-2.488754908352609,-2.488754908352592,4.4429732790093854e-15,64,64,59,65536,1.0
plt00007270,7270,0.03269350342309585,0.02465539298152109,0.03336294092603042,0.0020985402953149985,-1.9931615494372692,-1.9931615494372736,-1.9931615494372663,1.914330038990151e-15,64,64,59,65536,1.0
plt00007314,7314,0.030327778822386218,0.021622351890993572,0.03113521632828262,0.0022956433973296744,-1.4970337281153312,-1.4970337281154402,-1.4970337281151878,5.998405649295791e-14,64,64,59,65536,1.0
plt00007371,7371,0.027453967145012366,0.0179740602159196,0.02844748056254646,0.002552114878510818,-1.0000646321039162,-1.0000646321039182,-1.0000646321039137,9.121412916732176e-16,64,64,59,65536,1.0
plt00007457,7457,0.02363678683279044,0.013288354449581496,0.024918869067937412,0.0029032552474455285,-0.5015002163409499,-0.5015002163409522,-0.5015002163409483,8.666675708199897e-16,64,64,59,65536,1.0
plt00007622,7622,0.017895341716877622,0.0069806411176150645,0.019776404851912236,0.0034177170041824042,0.0011856782131979165,0.0011856782131978146,0.0011856782131980262,4.522019972095916e-17,64,64,59,65536,1.0
plt00007856,7856,0.015103804509194003,0.004389648645423093,0.017448108622168636,0.0036902313926716643,0.504264061429939,0.5042640614294698,0.504264061430463,2.2386924227530898e-13,64,64,59,65536,1.0
plt00008103,8103,-0.027739318752672888,-0.028713324259687364,-0.01833317381675307,0.0025261012095194354,1.0308327307561485,1.0308327307345742,1.03083273077644,1.1277625220613941e-11,64,64,59,65536,1.0
