plotfile,step,P_mean,P_min,P_max,P_std,Vg_mean,Vg_min,Vg_max,Vg_std,Nx,Ny,Nz,num_FE_cells,sweep_direction
plt00017357,17357,0.037256764446712554,0.032894717543329816,0.03940348757400117,0.0014861920365672058,-4.45583094727722,-4.455830947277266,-4.455830947277166,2.5336690541095584e-14,64,64,59,45056,0.0
plt00017366,17366,0.036345475277179934,0.03150646183009325,0.038323879400068206,0.0016067222037522933,-3.9631629590237294,-3.9631629590237667,-3.9631629590236996,1.280467917479894e-14,64,64,59,45056,1.0
plt00017377,17377,0.035340453614786056,0.029936993145521843,0.037125267966026575,0.0017597414259377794,-3.4703260524706234,-3.4703260524706456,-3.4703260524706017,8.596345827976006e-15,64,64,59,45056,1.0
plt00017390,17390,0.034217630248485446,0.02813581014180549,0.03577494672968833,0.0019546760538527524,-2.977274042581075,-2.9772740425811177,-2.977274042581006,2.5121785995752064e-14,64,64,59,45056,1.0
plt00017406,17406,0.03294205436035947,0.026032098887369928,0.03422396304980638,0.0022044371307494274,-2.4839393773472342,-2.483939377347294,-2.483939377347186,2.556889663638057e-14,64,64,59,45056,1.0
plt00017426,17426,0.03145996438154593,0.023525955413514772,0.03239362624827826,0.0025263414160544184,-1.990217773482088,-1.9902177734821014,-1.9902177734820747,6.882039609910052e-15,64,64,59,45056,1.0
plt00017451,17451,0.029681434026924105,0.020478146087879057,0.030849147721124928,0.002941760297529491,-1.4959338397472557,-1.4959338397472683,-1.4959338397472404,6.278775007087686e-15,64,64,59,45056,1.0
plt00017484,17484,0.027434393806856673,0.016699831985333643,0.028975261136652424,0.0034717891890353107,-1.0007421302932056,-1.0007421302932367,-1.0007421302931732,1.5410944378917166e-14,64,64,59,45056,1.0
plt00017537,17537,0.024298656304005628,0.011909433836785801,0.026450714427566642,0.004134460731933851,-0.503728798326869,-0.5037287983268708,-0.5037287983268673,7.620156679706472e-16,64,64,59,45056,1.0
plt00017632,17632,0.020799043115114116,0.007539477072736944,0.02382750260436203,0.004745793040538659,-0.002957211647070652,-0.0029572116470709107,-0.0029572116470703794,1.2262477552942712e-16,64,64,59,45056,1.0
plt00017771,17771,0.018952700435681757,0.005646527303536729,0.02257219729948066,0.005050965344357703,0.4987682936354729,0.4987682936354684,0.498768293635477,1.9022822926048035e-15,64,64,59,45056,1.0
