folder,design,seed,alpha,beta,gamma,alpha_change_percent,beta_change_percent,gamma_change_percent,landau_ps_estimate,landau_ec_estimate
MFIS_t_6_nomi_1.5_gvar_1,gamma-sweep,80093689,-6.100000000000e+09,6.000000000000e+12,5.917159763314e+09,0.0,0.0,-40.82840236686,0.03188519479813279,74862989.93985336
MFIS_t_6_nomi_1.5_gvar_2,gamma-sweep,80093689,-6.100000000000e+09,6.000000000000e+12,7.692307692308e+09,0.0,0.0,-23.076923076920007,0.03188519000362617,74862986.18686531
MFIS_t_6_nomi_1.5_gvar_3,gamma-sweep,80093689,-6.100000000000e+09,6.000000000000e+12,1.300000000000e+10,0.0,0.0,30.000000000000004,0.03188517566532344,74862974.96544044
MFIS_t_6_nomi_1.5_gvar_4,gamma-sweep,80093689,-6.100000000000e+09,6.000000000000e+12,1.690000000000e+10,0.0,0.0,69.0,0.031885165129650665,74862966.72014153
