folder,design,seed,alpha,beta,gamma,alpha_change_percent,beta_change_percent,gamma_change_percent,landau_ps_estimate,landau_ec_estimate
MFIS_t_5_nomi_3.5_gvar10_1,gamma-sweep,80093689,-7.400000000000e+09,1.400000000000e+12,5.000000000000e+07,0.0,0.0,-99.0,0.07270291114236223,207076903.2571291
MFIS_t_5_nomi_3.5_gvar10_2,gamma-sweep,80093689,-7.400000000000e+09,1.400000000000e+12,5.000000000000e+08,0.0,0.0,-90.0,0.07270284937756695,207076844.6206397
MFIS_t_5_nomi_3.5_gvar10_3,gamma-sweep,80093689,-7.400000000000e+09,1.400000000000e+12,5.000000000000e+10,0.0,0.0,900.0,0.07269605800077841,207070395.45135763
MFIS_t_5_nomi_3.5_gvar10_4,gamma-sweep,80093689,-7.400000000000e+09,1.400000000000e+12,5.000000000000e+11,0.0,0.0,9900.0,0.07263452104401667,207011843.26974323
